NAME,NTEE_CD,Category,Location,lat_lon
GLASS MUSEUM,A40,A,"50 WILDER ST, PETERBOROUGH, NH, 03458-1067","(-71.98511561362783, 42.888717698515)"
ROCA KIDZ CLUB,X20,X,"155 PAIGE HILL RD, GOFFSTOWN, NH, 03045-3033","(-71.573745, 43.028019)"
LITCHFIELD PICKLEBALL ASSOCIATION,N66,N,"32 LEYBRIDGE DR, HUDSON, NH, 03051-3278","(-71.45159556821349, 42.78101524691484)"
POLARIS EDUCATIONAL FOUNDATION,B111,B,"100 COOLIDGE AVE, MANCHESTER, NH, 03102-3208","(-71.47581, 42.995463)"
NEW VISION CHURCH,X21,X,"78 ALLISON ST, CONCORD, NH, 03301-2838","(-71.53874295684403, 43.19144000915604)"
MCAULIFFE-SHEPARD DISCOVERY CENTER CORPORATION,A57,A,"2 INSTITUTE DR, CONCORD, NH, 03301-7400","(-71.53277504392076, 43.22435885)"
LEBANON MIDDLE SCHOOL PTO,B94,B,"3 MOULTON AVE, LEBANON, NH, 03766-1852","(-72.2280351, 43.6361814)"
ROCKINGHAM K9 INC,D99,D,"20 LADD RD, BRENTWOOD, NH, 03833-6107","(-71.07948607982223, 42.962824843856296)"
VALLEY COMMUNITY LOAN FUND INC,S30,S,"60 HANOVER ST, LEBANON, NH, 03766-1228","(-72.25421679689336, 43.64458193467377)"
RYAN HICKS DEPRESSION AWARENESS FOUNDATION,G12,G,"16 AVON STREET, MANCHESTER, NH, 03102-4613","(-71.48984179433421, 42.977807850000005)"
NEW HAMPSHIRE TRAPSHOOTING ASSOCIATION,Y50,Y,"90 FIDDLEHEAD LN, CHESTER, NH, 03036-4074","(-71.27016435872235, 42.9728389)"
LIVE FREE OR DIE CHAPTER-NAMKNIGHTS NH,W30,W,"45 DAME RD, NEWMARKET, NH, 03857-1332","(-70.92853295018364, 43.0855532)"
PATRICK DOWNEY FOUNDATION,T12,T,"87 BLACKSNAKE RD, SEABROOK, NH, 03874-4300","(-70.90675683634058, 42.88957188364561)"
NEXT CHARTER SCHOOL,B29,B,"5 HOOD RD, DERRY, NH, 03038-2012","(-71.32275686813477, 42.88902845)"
HEART TO HEART NEW HAMPSHIRE,L40,L,"3 BRIAR CT, HOOKSETT, NH, 03106-2527","(-71.48491848859658, 43.04601301303027)"
PENTATUCKET CONSERVATION TR,C34,C,"21 EAGLE DR, BEDFORD, NH, 03110-4411","(-71.5670240407224, 42.95181720524324)"
BIBLICAL MISSIONS INTERNATIONAL,X20,X,"111 AMHERST ST, MANCHESTER, NH, 03101-1809","(-71.460223, 42.9914214)"
MICHAEL LOVERME MEMORIAL FOUNDATION,B82,B,"23 BATES RD, MERRIMACK, NH, 03054-4591","(-71.557213, 42.827844)"
ENFIELD FIREFIGHTERS ASSOCIATION INC,M11,M,"58 SARGENT ST, ENFIELD, NH, 03748-3075","(-72.15588300630604, 43.63702553902804)"
FOUNDATION FOR NEW HAMPSHIRE INDEPENDENCE INC,W05,W,"497 HOOKSETT RD, MANCHESTER, NH, 03104-2632","(-71.4514811, 43.0139272)"
CONNECTING TANZANIA,Q30,Q,"33 LANDING RD, ENFIELD, NH, 03748-3656","(-72.1446426998734, 43.61846708302554)"
HILLSBOROUGH COUNTY AREA RENEWABLE ENERGY INITIATIVE,C60,C,"17 MASON DR, NEW BOSTON, NH, 03070-5115","(-71.65306734693877, 42.953015163265306)"
KHS BOYS SOCCER BOOSTERS,N64,N,"43 ARCH ST, KEENE, NH, 03431-2232","(-72.3134193, 42.9400809)"
HOUSING RESOURCES OF NEW HAMPSHIRE,L21,L,"32 CONSTITUTION DRIVE, BEDFORD, NH, 03110-6062","(-71.5026965519711, 42.95574491632254)"
TOPFIELD FOUNDATION INC,P20,P,"7154 SANBORN RD, LOUDON, NH, 03307-1600","(-71.38041755327073, 43.333815234631366)"
COMPASS CLASSICAL ACADEMY FOUNDATION,B11,B,"570 W MAIN ST, TILTON, NH, 03276-5021","(-71.615275, 43.445898)"
FCI BERLIN EMPLOYEES CLUB,J11,J,"1 SUCCESS LOOP ROAD, BERLIN, NH, 03570-0000","(-71.13599150337436, 44.5214673)"
RECONCILED TO GOD MINISTRIES INC,X20,X,"1315, WILTON, NH, 03086-0000","(-71.7350741, 42.843419)"
FOUNDERS ACADEMY FOUNDATION,B112,B,"5 PERIMETER RD, MANCHESTER, NH, 03103-3305","(-71.43693698666647, 42.94726605)"
PRAXIS CHURCH KEENE,X20,X,"33 EVANS CIR, KEENE, NH, 03431-5244","(-72.32614600723453, 42.94875458300608)"
ROOT RIVER THEATRE COMPANY INC,A65,A,"16 HARRIET LN, JAFFREY, NH, 03452-6518","(-72.00274888225198, 42.79268465)"
REACH HIGH SCHOLARS PROGRAM PO BOX 630,B82,B,"16 ACADIA LN, EXETER, NH, 03833-4936","(-70.9167499, 42.9781914)"
NHWINDWATCH,S20,S,"215 LAKE ST, BRISTOL, NH, 03222-3573","(-71.74451820624051, 43.59448715)"
YOUTH-IN-ACTION LEBANON INC,O51,O,"51 N PARK ST, LEBANON, NH, 03766-1317","(-72.25129085000061, 43.643001475538725)"
OPERATION HAT TRICK,P19,P,"1 10TH ST, HAMPTON, NH, 03842-2548","(-70.797996, 42.934465)"
KHS NORDIC SKI BOOSTER CLUB,N68,N,"35 STONEWALL CIR, WESTMORELAND, NH, 03467-4609","(-72.38387784928909, 42.929675519605915)"
CAMP SHILOH,X20,X,"138 GORDON DRIVE, JEFFERSON, NH, 03583-0000","(-71.5003936, 44.4228118)"
HB CAL RIPKEN,N63,N,"70 VAN DYKE RD, HOLLIS, NH, 03049-6183","(-71.57557497418046, 42.73668425199132)"
DIE HARD GAMERS INC,W70,W,"47 ENFIELD ST, MANCHESTER, NH, 03103-6509","(-71.4542072003103, 42.9654888)"
KRFRENCH FAMILY FOUNDATION,T20,T,"85 TRESCOTT RD, ETNA, NH, 03750-4505","(-72.22836314988092, 43.702413429780044)"
ROCK ON FOUNDATION,B82,B,"175 CANAL STREET, MANCHESTER, NH, 03101-2335","(-71.46606276657303, 42.9878672)"
COMPAQ BIG BAND INC,A6C,A,"121 FRANCESTOWN TPKE, MONT VERNON, NH, 03057-1216","(-71.71338035549684, 42.919382299999995)"
WENTWORTH-DOUGLASS HEALTH SYSTEM,E11,E,"789 CENTRAL AVE, DOVER, NH, 03820-2526","(-70.87294202655315, 43.21252405)"
REPUBLICAN FOUNDATION FOR FUTURE NEW HAMPSHIRE LEADERS,A80,A,"34 SUMMIT RD, NEWPORT, NH, 03773-1220","(-72.16588033829915, 43.368553688384225)"
DAN DUVAL CHARITABLE TRUST,B82,B,"106 NEWGATE CIR, MANCHESTER, NH, 03102-5147","(-71.48383449446825, 42.96902835)"
INNOCENT EYES PROJECT INC,T12,T,"25 VILLAGER RD, CHESTER, NH, 03036-4035","(-71.28512889812306, 42.99623560470685)"
FRANK MONAHAN FOUNDATION,T99,T,"45 SHAWMUT ST, CONCORD, NH, 03301-8612","(-71.5307223315061, 43.23953797776308)"
NUDAY,Q33,Q,"41 HAWTHORNE RD, WINDHAM, NH, 03087-1583","(-71.32864468875887, 42.81815995)"
FIRE FOUNDATION OF NEW HAMPSHIRE INC,X20,X,"312 STRAW RD, MANCHESTER, NH, 03102-2579","(-71.50102725652033, 43.02017055)"
SCOTT G DIMOND SCHOLARSHIP FUND,B82,B,"64 SALISBURY RD, FRANKLIN, NH, 03235-2500","(-71.65560789144611, 43.428314434858876)"
MEMORIAL HOSPITAL FOUNDATION AT NORTH CONWAY INC,E11,E,"3073 WHITE MOUNTAIN HWY, NORTH CONWAY, NH, 03860-7101","(-71.13692186979223, 44.061387249999996)"
NEW HAMPSHIRE ROCKS FOR A CURE,H123,H,"44 RIVERVIEW ST, MILFORD, NH, 03055-4538","(-71.63337293148467, 42.830919056137894)"
DANVILLE LONG POND PROTECTIVE ASSOCIATION,C32,C,"197 LONG POND RD, DANVILLE, NH, 03819-3127","(-71.10298294194298, 42.92166935646849)"
ST VINCENT DE PAUL OF HAMPTON,P99,P,"289 LAFAYETTE RD, HAMPTON, NH, 03842-2108","(-70.83775811389776, 42.9358688)"
WE CARE CHARITY INC,P20,P,"16 DEERFIELD ST, SALEM, NH, 03079-1373","(-71.22883268728962, 42.84257449613941)"
SPIRITUAL COUNSELING INC,F60,F,"112B MAIN ST, COLEBROOK, NH, 03576-3066","(-71.4961565, 44.8950252)"
BELMONT HIGH SCHOOL PTO,B94,B,"255 SEAVEY RD, BELMONT, NH, 03220-3905","(-71.47833621251765, 43.451066749999995)"
LOUDON FIREFIGHTERS ASSOCIATION,M24,M,"8 COOPER ST, LOUDON, NH, 03307-0700","(-71.46561027357752, 43.286225176958396)"
PENNACOOK PREGNANCY CENTER,P47,P,"657B CHESTNUT ST, MANCHESTER, NH, 03104-3549","(-71.4662979, 43.0237961)"
MISS PORTSMOUTH AREA SCHOLARSHIP PROGRAM INC,B82,B,"63 CHAMPLIN RIDGE RD, ROCHESTER, NH, 03867-5217","(-70.93240203020856, 43.27085759919016)"
BURN SURVIVORS OF NEW ENGLAND,E19,E,"10 SERENITY LN, NASHUA, NH, 03062-3187","(-71.4842402, 42.71215555)"
FRIENDS OF BEDROCK GARDENS,C99,C,"45 HIGH RD, LEE, NH, 03861-6202","(-71.04393498435172, 43.09312615)"
VIVIANA LEON MEMORIAL FOUNDATION INC,G12,G,"35 MANCHESTER ROAD, DERRY, NH, 03038-3064","(-71.33696832124826, 42.8999233)"
FRIENDS OF AINE FOUNDATION,F60,F,"226 COOLIDGE AVE, MANCHESTER, NH, 03102-3210","(-71.47733373027832, 42.9967771)"
UPPER VALLEY SNOWSPORTS FOUNDATION,N68,N,"160 WHALEBACK MOUNTAIN RD, ENFIELD, NH, 03748-4222","(-72.1820178962277, 43.5987482)"
FARM HACK,K20,K,"11 RANDALL RD, LEE, NH, 03861-6749","(-70.97824970833696, 43.1545758109038)"
ROCHESTER POLICE BENEVOLENT ASSOCIATION,T31,T,"23 WAKEFIELD ST, ROCHESTER, NH, 03867-1916","(-70.97484755203098, 43.305194150000005)"
NEW ENGLAND POLICE BENEVOLENT ASSOCIATION INC,J40,J,"23 WAKEFIELD ST, ROCHESTER, NH, 03867-1916","(-70.97484755203098, 43.305194150000005)"
NEWFOUND AREA CHARITABLE FUND,T50,T,"1777 LAKE ST, BRISTOL, NH, 03222-4511","(-71.7444728, 43.6039712)"
SEAN J MORAN MEMORIAL SCHOLARSHIP FUND,B82,B,"8 JUDITH LN, DERRY, NH, 03038-4930","(-71.26730025390872, 42.90532195)"
NEIGHBORS UNITE,P60,P,"285 ORFORDVILLE RD, ORFORD, NH, 03777-4716","(-72.10418386106342, 43.859766265362445)"
STUDENT-LED SUSTAINABLE INITIATIVES INC,C27,C,"1 WASHINGTON ST, DOVER, NH, 03820-3848","(-70.8707994, 43.1949095)"
NEW HAMPSHIRE COMMUNITY RIGHTS NETWORK INC,B01,B,"15 HEMLOCK DR, BELMONT, NH, 03220-3211","(-71.45750341304769, 43.4992416201362)"
KEENE MUSIC FESTIVAL,A68,A,"37 ROXBURY ST, KEENE, NH, 03431-3264","(-72.27586240962808, 42.934103570136294)"
NORTHEAST REGION OF THE AMERICAN CHEMICAL SOCIETY,U03,U,"65 CANNEY RD, DURHAM, NH, 03824-3229","(-70.91324423905951, 43.14950293675974)"
KEENE SERENITY CENTER INC,F22,F,"34 MECHANIC ST, KEENE, NH, 03431-3421","(-72.2789162631579, 42.936306157894734)"
BAKER FREE LIBRARY FOUNDATION,B11,B,"509 SOUTH ST, BOW, NH, 03304-3413","(-71.53418272062108, 43.1718707)"
NEW HAMPSHIRE DEATH PENALTY REPEAL CAMPAIGN,R60,R,"49 WYVEN RD, CANTERBURY, NH, 03224-2740","(-71.4918257032234, 43.3753725520862)"
FARE FORWARD,X99,X,"4 WEST WHEELOCK STREET, HANOVER, NH, 03755-1712","(-72.29041285819584, 43.70221395)"
ROCHESTER YOUTH REACH,P40,P,"39 SPRUCE LN, DOVER, NH, 03820-4419","(-70.878304, 43.162033)"
GATE CITY CHARTER SCHOOL FOR THE ARTS,B29,B,"7 HENRY CLAY DR, MERRIMACK, NH, 03054-4847","(-71.48520648237663, 42.804592650000004)"
CENTRAL NEW HAMPSHIRE FOSTER ADOPTIVE PARENT SUPPORT GROUP,P30,P,"57 CHANDLER ST, BOSCAWEN, NH, 03303-1201","(-71.60875165086229, 43.28295797312678)"
PELHAM ECONOMIC DEVELOPMENT COMMITTEE,P99,P,"6 VILLAGE GRN, PELHAM, NH, 03076-3172","(-71.32453974841931, 42.7325655)"
PARMA MUSIC FESTIVAL INC,A68,A,"223 LAFAYETTE RD, NORTH HAMPTON, NH, 03862-2413","(-70.835687, 42.967895)"
REGENERATIVE ROOTS ASSOCIATION,P99,P,"191 W HOLLIS ST, NASHUA, NH, 03060-3037","(-71.48062035839777, 42.7530288)"
FOUNDERS ACADEMY,B25,B,"5 PERIMETER RD, MANCHESTER, NH, 03103-3305","(-71.43693698666647, 42.94726605)"
FREE & ACCEPTED MASONS OF VERMONT,Y42,Y,"27 MOUNTAIN VIEW RD, N WALPOLE, NH, 03609-1115","(-72.44063603826922, 43.14183218468217)"
GENESIS PARK,X99,X,"156 OAK HILL RD, CONCORD, NH, 03301-8632","(-71.51589478487759, 43.262791574784245)"
ARTS ACADEMY OF NEW HAMPSHIRE,B29,B,"19 KEEWAYDIN DR, SALEM, NH, 03079-4891","(-71.24403863233414, 42.7716056)"
PARKER VARNEY PTG,B94,B,"223 JAMES A POLLOCK DR, MANCHESTER, NH, 03102-4937","(-71.48503527410242, 42.97449865)"
WINDHAM TURKEY TROT,T12,T,"70 BLOSSOM RD, WINDHAM, NH, 03087-1573","(-71.3185450961978, 42.8083959)"
NATIONAL ASSOCIATION FOR KOREAN SCHOOLS NE CHAPTER,B99,B,"38 DEERHAVEN DR, NASHUA, NH, 03064-1123","(-71.48998283986379, 42.7848191)"
MOUNTAIN VILLAGE CHARTER SCHOOL,B29,B,"13 NH ROUTE 25, PLYMOUTH, NH, 03264-0000","(-71.763451, 43.771309)"
ANTAYA FOUNDATION FOR SCIENCE AND TECHNOLOGY,U99,U,"7A MERRILL INDUSTRIAL DR, HAMPTON, NH, 03842-1980","(-70.8450323, 42.9426024)"
RYAN CANNEY SCHOLARSHIP,P20,P,"69 B GREEN STREET, SOMERSWORTH, NH, 03878-2208","(-70.8633835, 43.2542268)"
GALGOS DEL SOL USA,Q33,Q,"142 STEVENS RD, LEBANON, NH, 03766-1969","(-72.21983534619237, 43.666709416808956)"
FRIENDS OF BEDFORD HOCKEY,N68,N,"43 BARR FARM RD, BEDFORD, NH, 03110-0000","(-71.5411948599344, 42.973000544950295)"
ABBOT-DOWNING SCHOOL PTO,B94,B,"152 SOUTH ST, CONCORD, NH, 03301-2705","(-71.54237885494845, 43.188225)"
OVERSEAS UNITED EDUCATION FOUNDATION INC,B25,B,"100 OLD NORTH BRANCH RD, ANTRIM, NH, 03440-3519","(-71.975893, 43.077334)"
NEW ENGLAND INSTITUTE OF DEVELOPMENTAL PEDIATRICS,E99,E,"26 SHAKER RD, CONCORD, NH, 03301-6924","(-71.5364229288145, 43.24379789053669)"
NEW ENGLAND POLICE BENEVOLENT ASSOCIATION INC,J40,J,"4 FELLOWS RD, WINDHAM, NH, 03087-1909","(-71.29920839895519, 42.803150099999996)"
GRANITE STATE BREWERS ASSOCIATION,K03,K,"1339 HOOKSETT RD, HOOKSETT, NH, 03106-1847","(-71.44225644670564, 43.058502304576976)"
JAFFREY CIVIC CENTER,A61,A,"40 MAIN ST, JAFFREY, NH, 03452-6144","(-72.02800778223492, 42.8171444542109)"
AHEAD QTR INC,L11,L,"262 COTTAGE STREET, LITTLETON, NH, 03561-4146","(-71.76849458976915, 44.2992558357084)"
EAST AFRICA CHARITABLE PROJECTS FUND,P99,P,"153 SQUIRES LN, NEW LONDON, NH, 03257-5845","(-71.9820899, 43.408952)"
EAST KINGSTON PARENT TEACHER ORGANIZATION,B94,B,"5 ANDREWS LN, EAST KINGSTON, NH, 03827-2101","(-70.98996219486372, 42.9162586)"
HARVEY MITCHELL MEMORIAL LIBRARY FOUNDATION,T12,T,"151 MAIN ST, EPPING, NH, 03042-2440","(-71.07323, 43.03849)"
ONE WEEK FOUNDATION,E86,E,"16 SOUTHFIELD RD, AMHERST, NH, 03031-2605","(-71.60856128018627, 42.8466311594412)"
LEEBER FAMILY CHARITABLE FOUNDATION,G12,G,"812 KEARSARGE MOUNTAIN RD, WARNER, NH, 03278-4030","(-71.833388, 43.316144)"
GREAT BAY CORVETTE CLUB LTD,N50,N,"46B PINE RD, HUDSON, NH, 03051-5302","(-71.4160765, 42.7046253)"
FRIENDS OF ALVIRNE LAROSSE,N60,N,"200 DERRY RD, HUDSON, NH, 03051-3320","(-71.4377845, 42.7947732)"
TIM HYNES FOUNDATION INC,M12,M,"26 POT O BEANS RD, MOULTONBOROUGH, NH, 03254-0000","(-71.3495454412173, 43.640765498979185)"
SECRET SOCK SOCIETY,O50,O,"170 BEECHWOOD LN, FRANCONIA, NH, 03580-5109","(-71.7476959941072, 44.1820251538587)"
NEW HAMPSHIRE AEROSPACE AND DEFENSE EXPORT CONSORTIUM,S41,S,"172 PEMBROKE RD, CONCORD, NH, 03301-5791","(-71.48687344080855, 43.21425036003061)"
OGONTZ ARTS FOUNDATION,A6B,A,"14 OGONTZ RD, LYMAN, NH, 03585-3216","(-71.9097385, 44.2707642)"
GEARHEAD FLIGHT CLUB INC,J03,J,"340 COMMERCIAL STREET, MANCHESTER, NH, 03101-1121","(-71.46849008163113, 42.99187465)"
NEW HAMPSHIRE IHE NETWORK INC,B03,B,"25 HALL STREET, CONCORD, NH, 03301-3471","(-71.52763442267958, 43.19231763035388)"
AMC SOCIAL COMMITTEE,S80,S,"267 LOWELL RD, HUDSON, NH, 03051-4937","(-71.42678911126798, 42.7220667)"
USA SOFTBALL OF NEW HAMPSHIRE,N99,N,"290 VINTON ST, MANCHESTER, NH, 03103-3950","(-71.4457348502808, 42.96987052241931)"
COMPUTERS4VETS,P58,P,"17 EPPING WOODS RD, EPPING, NH, 03042-3401","(-71.05885693057066, 43.05115141762841)"
KIMBALL CEMETERY ASSOCIATION,Y50,Y,"428 MEADERBORO RD, FARMINGTON, NH, 03835-4412","(-71.0939062, 43.3389566)"
BIZGEN,O53,O,"30 DONATI DR, HOOKSETT, NH, 03106-1042","(-71.44411626195595, 43.03233475608128)"
FRIENDS OF HYDER FAMILY HOSPICE HOUSE,P74,P,"285 COUNTY FARM RD, DOVER, NH, 03820-6028","(-70.94032, 43.219609)"
HAPPY ANIMAL PROJECT INC,D99,D,"3 DRIFTWOOD RD, HAMPTON, NH, 03842-1906","(-70.84399450864457, 42.950976744024764)"
GOLF DIVAS,N50,N,"24 ARCHERY LN, NASHUA, NH, 03060-4812","(-71.47197856046876, 42.7341744)"
NORTH HAMPTON PUBLIC LIBRARY AND CULTURAL CENTER FOUNDATION,B70,B,"239 ATLANTIC AVE, NORTH HAMPTON, NH, 03862-2346","(-70.83114009846787, 42.973475750000006)"
NEW ENGLAND POLICE BENEVOLENT ASSOCIATION INC,J40,J,"774 FRANKLIN PIERCE HWY, BARRINGTON, NH, 03825-7398","(-71.00986198392324, 43.21529471668222)"
HITCHCOCK FOUNDATION,T22,T,"633 RIVER RD, MANCHESTER, NH, 03104-2004","(-71.46845901020409, 43.01320939795919)"
OUR BEACH AREA FOR SUMMER FUN,Y11,Y,"15 LITTLE ISLAND PARK, PELHAM, NH, 03076-0000","(-71.281011, 42.732196)"
ELECTORAL SCIENCE INSTITUTE,A05,A,"41 S PARK ST, HANOVER, NH, 03755-2109","(-72.28118354166024, 43.69959156033205)"
NEW HAMPSHIRE ACADEMY OF SCIENCE,B90,B,"49 MOUNTAIN MEADOW RD, WARREN, NH, 03279-2001","(-71.90052364186627, 43.9112546256585)"
LOUIS T FESTO MEMORIAL SCHOLARSHIP FUND,B82,B,"20 SARGENT RD, SANDOWN, NH, 03873-2227","(-71.191862, 42.950837)"
BEDFORD KIDS FIRST TR,T22,T,"10 OLD COACH RD, BOW, NH, 03304-4106","(-71.55737986076643, 43.14857734492868)"
MARLOW CHILDREN ENRICHMENT TR,B12,B,"53 CHURCH ST, MARLOW, NH, 03456-6314","(-72.2032944266796, 43.11667477523994)"
BRIDGEWATER HILLS ASSOCIATES,N50,N,"175 PIKES POINT, BRISTOL, NH, 03222-0000","(-71.7396759413392, 43.6295206405645)"
WHITTIER FALLS INC,S47,S,"62 WHITTIER ST, DOVER, NH, 03820-2946","(-70.89650032725434, 43.202092302329184)"
FRIENDS OF CONVAL ATHLETICS,B11,B,"184 HANCOCK RD, PETERBOROUGH, NH, 03458-2119","(-71.93855570472957, 42.91194595514572)"
NEW HAMPSHIRE ANNUAL SPORTS COMPETITION FOUNDATION INC,N70,N,"470 MAST RD, GOFFSTOWN, NH, 03045-5248","(-71.52247354287648, 43.005253534164915)"
4 LEAF LACROSSE NEW ENGLAND,O50,O,"27 POST RD, HOOKSETT, NH, 03106-1724","(-71.444978, 43.099399)"
O CONNELL VALOR FUND INC,P20,P,"59 WILLIAMINE DR, NEWTON, NH, 03858-4014","(-71.06775860306279, 42.8511938232605)"
MICROSOCIETY ACADEMY CHARTER SCHOOL FOUNDATION,B20,B,"591 W HOLLIS ST, NASHUA, NH, 03062-1323","(-71.50679162217682, 42.744083200000006)"
ASSOCIATION FOR FACILITIES ENGINEERING,U03,U,"49 PASTURE LN, BEDFORD, NH, 03110-5313","(-71.53478259727878, 42.9648821659726)"
CORNER KINGDOM PROJECT INC,E60,E,"17 BUCKINGHAM DR, LONDONDERRY, NH, 03053-2312","(-71.39559624753855, 42.9045273)"
AWARENESS FOR ADALYN,N32,N,"38 HIDDEN LN, NORTHFIELD, NH, 03276-4715","(-71.575909, 43.433698)"
EVENTIDE FOUNDATION,T21,T,"6 CHISHOLM FARM DR, STRATHAM, NH, 03885-2164","(-70.91399629166666, 43.03834370833333)"
GRIFFIN DONALD KENISON MEMORIAL FUND,P12,P,"30 MOUNTAIN VIEW RD, N STRATFORD, NH, 03590-4113","(-71.57003252082406, 44.67283039234195)"
NEW HAMPSHIRE 4-H ASSOCIATION,O52,O,"273 LOCUST STREET, DOVER, NH, 03820-4569","(-70.87615331415576, 43.18443659334557)"
DODYS KIDS,N6A,N,"86A BONNEAU RD, CLAREMONT, NH, 03743-4328","(-72.310086, 43.371954)"
MILFORD TEACHERS ASSOCIATION,Y99,Y,"80 HERON POND RD, MILFORD, NH, 03055-3245","(-71.6939407107858, 42.82638125)"
KAITLYNE WADMAN MUSTANGS,D61,D,"719 FREMONT RD, CHESTER, NH, 03036-4111","(-71.17992821388938, 42.97232484669918)"
AMHERST STREET SCHOOL PTO,B94,B,"71 AMHERST ST, NASHUA, NH, 03064-2530","(-71.47542188146215, 42.769096950000005)"
EPSOM OLD HOME DAY ASSOCIATION,S20,S,"190 NORTH RD, EPSOM, NH, 03234-4929","(-71.29936238279981, 43.23284854300049)"
MILFORD MIDDLE SCHOOL PARENT TEACHER ORGANIZATION,B94,B,"33 OSGOOD RD, MILFORD, NH, 03055-4879","(-71.657506, 42.825396)"
MAXIMUM IMPACT MISSION VENTURES,X20,X,"45 S SHORE RD, SALEM, NH, 03079-1918","(-71.25754129269171, 42.78584063083266)"
UNIMATRIX FOUNDATION,B99,B,"4294, MANCHESTER, NH, 03103-0000","(-71.4547891, 42.9956397)"
MISSIONARY SISTERS SERVANTS OF THE WORD HMSP NORTHEAST PROVINCE,X20,X,"95 MARKET ST, MANCHESTER, NH, 03101-1933","(-71.4657691, 42.9910116)"
BELKNAP HOUSE,P20,P,"200 COURT ST, LACONIA, NH, 03246-3644","(-71.473754, 43.521784)"
NEW HAMPSHIRE 4-H ASSOCIATION,O52,O,"113A NORTH RD, BRENTWOOD, NH, 03833-6624","(-71.030627, 43.017526)"
RICHARDS SCHOOL PTO,B94,B,"21 SCHOOL ST, NEWPORT, NH, 03773-1429","(-72.17031346028435, 43.36690818585728)"
NEW ENGLAND SAMPREETI INC,X70,X,"167 HITCHING POST LN, BEDFORD, NH, 03110-4928","(-71.54158632407722, 42.92784169243372)"
HILLSBOROUGH EMPLOYEE ASSOCIATION,J40,J,"275 W MAIN ST, HILLSBORO, NH, 03244-5233","(-71.91553377777778, 43.11168777777778)"
KHS UNIFIED BOOSTERS CLUB,N12,N,"39 SHADOW LN, KEENE, NH, 03431-5223","(-72.322754, 42.945785)"
MONADNOCK ART X TECH,B60,B,"49 VOSE FARM RD, PETERBOROUGH, NH, 03458-2152","(-71.93781123729651, 42.91384320291599)"
GIVE ESSENTIAL CO,T30,T,"12 MACDONALD DR, HANOVER, NH, 03755-1626","(-72.25563951416973, 43.71547855786655)"
ORHS GIRLS HOCKEY BOOSTERS,N11,N,"52 ROSS RD, DURHAM, NH, 03824-4219","(-70.92099428415081, 43.099079750389265)"
PUBLIC SAFETY OFFICERS BENEVOLENT ASSOCIATION OF WATERVILLE VALLEY,M20,M,"500, WATERVILLE VALLEY, NH, 03215-0000","(-71.49971, 43.950316)"
DRAFT GRATITUDE,D20,D,"148 ASHUELOT ST, WINCHESTER, NH, 03470-2724","(-72.3960521080018, 42.771709745130025)"
WINSOME FUND,T20,T,"741 CHESTNUT ST, MANCHESTER, NH, 03104-3002","(-71.46252433182394, 43.0044487051142)"
INFRAGARD - NH MEMBERS ALLIANCE CORP,M03,M,"33 HAZEN DR, CONCORD, NH, 03305-0011","(-71.51280036671034, 43.21982345)"
WHITE HORSE ADDICTION CENTER INC,F22,F,"68 ROUTE 16B, CTR OSSIPEE, NH, 03814-6850","(-71.142447561139, 43.755092833717576)"
CONCORD LIGHT OPERA COMPANY,A6A,A,"361 PAGE RD, BOW, NH, 03304-4514","(-71.58258357370599, 43.1459086044578)"
RUMNEY FIREMENS ASSOC,Y12,Y,"59 DEPOT ST, RUMNEY, NH, 03266-3201","(-71.81878758456882, 43.79555674265328)"
EVANS GIFT - SHARING COMPASSION,B99,B,"2 BUCKTHORN RD, PLAISTOW, NH, 03865-2785","(-71.121856, 42.849503)"
INDIAN INSTITUTES OF TECHNOLOGY ASSOCIATION OF GREATER NEW ENGLAND,U20,U,"10 HAWK DR, SALEM, NH, 03079-1367","(-71.23326332759095, 42.84164543150377)"
IGLESIA BAUTISTA NACIONES UNIDAS PARA CRISTO,X20,X,"3 PINE ST, NASHUA, NH, 03060-3238","(-71.4731203, 42.7591156)"
JENNY THOMPSON AQUATICS CENTER,N30,N,"4 CAILEY ANNA, DOVER, NH, 03820-4489","(-70.88580530258626, 43.16730961438112)"
NGM DEMOTIC CLUB,N50,N,"55 WEST ST, KEENE, NH, 03431-3374","(-72.28084755172414, 42.93338396551724)"
INTERNATIONAL MINORITY HUB,P84,P,"1 NEW HAMPSHIRE AVE, PORTSMOUTH, NH, 03801-2904","(-70.8119158275235, 43.08731025)"
NEW HAMPSHIRE 4-H ASSOCIATION,O52,O,"64 COURT STREET, LACONIA, NH, 03246-3679","(-71.47039140196078, 43.52445733333333)"
NEW HAMPSHIRE 4-H ASSOCIATION,O52,O,"64 COURT STREET, LACONIA, NH, 03246-3679","(-71.47039140196078, 43.52445733333333)"
KEENE HOUSING KIDS COLLABORATIVE,I21,I,"831 COURT ST, KEENE, NH, 03431-1712","(-72.30737580232842, 42.96269290071813)"
NEW HAMPSHIRE INFECTION CONTROL AND EPIDEMIOLOGY PROFESSIONALS,E03,E,"125 AIRPORT RD, CONCORD, NH, 03301-7300","(-71.5057084423098, 43.19933519858467)"
603LAX INC,N12,N,"17 DODGE RD, PELHAM, NH, 03076-2643","(-71.26469936616445, 42.752407106091475)"
