NAME,NTEE_CD,Category,Location,lat_lon
STOWE POLICE OFFICERS ASSOCIATION INC,J40,J,"350 S MAIN ST, STOWE, VT, 05672-4489","(-72.6916463, 44.461714900000004)"
WINGS CHARITABLE FOUNDATION INCORPORATED,O115,O,"1 SCHOOL ST, WILMINGTON, VT, 05363-9648","(-72.8691216, 42.8660734)"
TEENOPPS INC,O50,O,"40 OLD STAGE LN, SHELBURNE, VT, 05482-6556","(-73.20646506035372, 44.38842656607713)"
HERON BROOK HAVEN INCORPORATED,E32,E,"432 KELLEY HILL RD, PAWLET, VT, 05761-9770","(-73.13824546663363, 43.372299830177326)"
BRADFORD TAEKWONDO CLUB INC,N60,N,"210 MAIN STREET, BRADFORD, VT, 05033-0000","(-72.128206, 43.9922967)"
SAFE AND SECURE FOUNDATION A NEW JERSEY NON-PROFIT CORPORATION,B60,B,"448 HENRY GOULD RD, WEATHERSFIELD, VT, 05151-9779","(-72.48272897773342, 43.42818555238523)"
NORTHFIELD RIFLE & PISTOL CLUB LIMITED,N60,N,"65 HOUSTON ST, NORTHFIELD, VT, 05663-6828","(-72.6558219, 44.1574643)"
CARE PLUS---PARTNERS IN CARE INC,E92,E,"7 ALBERT CREE DR, RUTLAND, VT, 05701-4601","(-72.95422831370307, 43.59901214686406)"
LINLEY FOUNDATION INCORPORATED,B90,B,"196 ADAM HL, NORTHFIELD, VT, 05663-6284","(-72.7046365, 44.1394252)"
PRAISE CHAPEL INCORPORATED,X20,X,"1615 MAPLE, HARTFORD, VT, 05047-0000","(-72.33104, 43.656402)"
CATHERINE M WALSH FOUNDATION,T23,T,"7 LINDENWOOD DR, JERICHO, VT, 05465-2085","(-72.96724112823938, 44.521189675392954)"
COOL GROUND INC,P20,P,"46 CENTRAL AVE, S BURLINGTON, VT, 05403-6906","(-73.22013203132153, 44.440835320661776)"
HOPE GROWS COMMUNITY FARM PROGRAM INC,O50,O,"951 VT 15 E, HYDE PARK, VT, 05655-9319","(-72.6025477, 44.5874556)"
COACH STEVE ZEMIANEK SCHOLARSHIP FUND INC,B82,B,"211 GRANDVIEW ST, BENNINGTON, VT, 05201-2435","(-73.1930666201164, 42.87478599541823)"
FREEZING FUN FOR FAMILIES INC,P40,P,"654 GRANGER RD, BERLIN, VT, 05641-5536","(-72.56185236990227, 44.21467761563624)"
TERRA NAAM RETREAT CHARITABLE TR,X03,X,"1857 WORCESTER RD, WORCESTER, VT, 05682-9668","(-72.558641, 44.362709)"
COMMISSION ON WOMEN EDUCATION AND RESEARCH INC,V32,V,"258 CILLEY HILL RD, JERICHO, VT, 05465-2105","(-72.97123502455173, 44.54052794827848)"
TYSON LADIES AID OF THE LIBRARY ASSOCIATION,B82,B,"9 NORMAN DR, LUDLOW, VT, 05149-9583","(-72.7006773211713, 43.45897103283748)"
SAXTONS RIVER PARENT TEACHER ORGANIZATION INC,B94,B,"15 SCHOOL STREET, SAXTONS RIVER, VT, 05154-0000","(-72.50844427888875, 43.13969261008042)"
HOWARD DEAN EDUCATION CENTER INC,B99,B,"307 SOUTH ST, SPRINGFIELD, VT, 05156-3226","(-72.47807414980258, 43.2806372)"
VERMONT CENTER FOR EMERGING TECHNOLOGIES INC,S43,S,"23 MANSFIELD AVE, BURLINGTON, VT, 05405-1775","(-73.19924632464145, 44.481196100000005)"
WOLCOTT HISTORICAL SOCIETY,A80,A,"651 MOREY HILL RD, WOLCOTT, VT, 05680-4339","(-72.47231611362292, 44.61958630141843)"
GAYLE SHELDON MEMORIAL FUND,G123,G,"21 MEADOW ST, RUTLAND, VT, 05701-3960","(-72.98689540016804, 43.605476382085975)"
KEVIN ROHAN MEMORIAL ECO-FOUNDATION,P20,P,"3117 VERMONT ROUTE 11, PERU, VT, 05152-9710","(-72.8970518, 43.2299899)"
SOUTHERN VERMONT THERAPEUTIC RIDING CENTER INC,E50,E,"3 CROSS COUNTRY CIR, WILMINGTON, VT, 05363-7920","(-72.84088607244897, 42.910132000000004)"
VERMONT IBUTWA INITIATIVE INC,Q30,Q,"38 S WINOOSKI AVE, BURLINGTON, VT, 05401-3828","(-73.211053, 44.4796822173913)"
WINOOSKI EDUCATION ASSOCIATION,J40,J,"60 NORMAND ST, WINOOSKI, VT, 05404-1339","(-73.18098078931965, 44.50079359670481)"
VERMONT TRES DIAS INC,X99,X,"241, RANDOLPH CENTER, VT, 05061-0000","(-72.607603, 43.9408988)"
HANCOCK HISTORICAL SOCIETY INC,A80,A,"57 TAYLOR BROOK RD, HANCOCK, VT, 05748-9734","(-72.87708894727986, 43.92747693552717)"
SOSYETE POU REBWAZE DUCHITY HAITI INC,C34,C,"38 CLIFF ST, NORWICH, VT, 05055-9412","(-72.30604145179971, 43.71735075)"
FOUR ANGELS FOUNDATION,T20,T,"255 THOMPSON RD, SHELBURNE, VT, 05482-6805","(-73.21074936319266, 44.37657290261135)"
VOITURE NATIONALE LA SOCIETE DES 40 HOMMES ET 8 CHEVAUX,W30,W,"39 LEPAGE RD, BARRE, VT, 05641-9066","(-72.5082927, 44.2336401)"
FRATERNAL ORDER OF EAGLES,Y40Z,Y,"12 ACADEMY ST, FAIR HAVEN, VT, 05743-1261","(-73.26810625082135, 43.58476084946884)"
ALLIANCE FOR BUILDING COMMUNITY INC,S21,S,"24 EAST-WEST RD, EAST DUMMERSTON, VT, 05346-9635","(-72.53814835681551, 42.92897667108357)"
VERMONT MOBILE IMAGING INC,E60,E,"620 HINESBURG ROAD, SOUTH BURLINGTON, VT, 05403-6500","(-73.16343913750228, 44.45367413720903)"
INTERNATIONAL SOCIETY FOR MENTAL HEALTH ONLINE,F80,F,"130 MANSFIELD AVE, BURLINGTON, VT, 05401-3394","(-73.19931525593437, 44.48458253221515)"
BOYS AND GIRLS CLUB OF RUTLAND,O23,O,"7175 MERCHANTS ROW, RUTLAND, VT, 05701-0000","(-72.9806983, 43.6085118)"
FRIENDS OF ROCK POINT INC,B90,B,"5 ROCK POINT RD, BURLINGTON, VT, 05408-2787","(-73.23585541961204, 44.49547766582078)"
SEAVER FUND INC,A99,A,"68 SCHOOL ST, NORTHFIELD, VT, 05663-6904","(-72.6603485, 44.1517007)"
FRIENDS OF THE ROCKINGHAM LIBRARY,B117,B,"65 WESTMINSTER ST, BELLOWS FALLS, VT, 05101-1555","(-72.44464931752063, 43.13079245)"
JERRY GREENFIELD & ELIZABETH K SKARIE FOUNDATION,T22,T,"2779 SOUTH RD, WILLISTON, VT, 05495-8883","(-73.0791603033998, 44.40157789750559)"
WEST FAIRLEE HISTORICAL SOCIETY INC,A80,A,"49 MILL ST, WEST FAIRLEE, VT, 05083-4408","(-72.25951247642692, 43.90919145782117)"
FRIENDS OF THE FLETCHER FREE LIBRARY INC,P11,P,"235 COLLEGE ST, BURLINGTON, VT, 05401-8317","(-73.21052493782821, 44.47690075)"
HARRIS & FRANCES BLOCK FOUNDATION,T20,T,"491 ENNIS HILL RD, MARSHFIELD, VT, 05658-8250","(-72.37154893178858, 44.36621770778939)"
LETS GROW KIDS INC,O125,O,"3 COURT ST, MIDDLEBURY, VT, 05753-1405","(-73.1653112, 44.0140493)"
THE SUDBURY COMMUNITY CLUB INC,T31,T,"715 FIDDLE HILL RD, SUDBURY, VT, 05733-9584","(-73.17084355362685, 43.81254594842846)"
VERMONT ADDICTION PROFESSIONALS ASSOCIATION INC,S41,S,"12 PINE ST, WINOOSKI, VT, 05404-1739","(-73.1901694565151, 44.49868645201518)"
OSCARS MEMORIAL DOG PARK INC,D20,D,"3890 ROUTE 5 N, NEWBURY, VT, 05051-9789","(-72.04814811279962, 44.08909155722461)"
VERMONT AFTERSCHOOL INC,Q50,Q,"150 KENNEDY DRIVE, SOUTH BURLINGTON, VT, 05403-6749","(-73.1631964018543, 44.45524193857836)"
MILTON PROJECT GRADUATION,B94,B,"62 HIGHLAND AVE, MILTON, VT, 05468-4507","(-73.1219945, 44.6490386)"
WINOOSKI YOUTH BASEBALL LEAGUE INC,N63,N,"52 DUFRESNE DR, WINOOSKI, VT, 05404-1209","(-73.19156478406943, 44.502865530255846)"
VERMONT SOCIETY OF ASSOCIATION EXECUTIVES,B03,B,"963 PAINE TURNPIKE N, BERLIN, VT, 05602-9102","(-72.56788166113532, 44.222074201926084)"
CAPITAL CITY BAND INC,A63,A,"45 DOVER RD, MONTPELIER, VT, 05602-8835","(-72.55238006153446, 44.2604723)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"126 EAGLE LEDGE RD, WORCESTER, VT, 05682-9627","(-72.5250464, 44.393657)"
DISABLED AMERICAN VETERANS AUX INC,W30,W,"780A HAPPY HOLLOW RD, S ROYALTON, VT, 05068-5183","(-72.537141, 43.841223)"
CAPITAL SOCCER CLUB INC,N64,N,"4 N PARK DR, MONTPELIER, VT, 05602-2024","(-72.57578495, 44.27677315)"
THE F B STEARNS SUPPORTING ORGANIZATION,A50,A,"978 DURGIN HILL RD, VERSHIRE, VT, 05079-9629","(-72.3400386, 43.9835711)"
FUN FOR CHANGE INC,T30,T,"127 FAIRWAY DR, WILLISTON, VT, 05495-7787","(-73.0611017, 44.4445644)"
STONE TRUST INC,B99,B,"707 KIPLING RD, DUMMERSTON, VT, 05301-9507","(-72.56866976655606, 42.904423555392064)"
WINDSOR COUNTY SNOWMOBILE CLUB,N50,N,"411 CEMETERY RD, WEST WINDSOR, VT, 05089-9674","(-72.4837693, 43.4857581)"
NORTHERN VERMONT BALLET,A63,A,"99 HIGH ST, SAINT ALBANS, VT, 05478-1679","(-73.077425, 44.81589)"
FRIENDS OF THE SPRINGFIELD TOWN LIBRARY INC,B11,B,"152 FAIRGROUND RD, SPRINGFIELD, VT, 05156-2108","(-72.50984126649848, 43.32086015891826)"
LINTILHAC FOUNDATION,T20,T,"886 N GATE RD, SHELBURNE, VT, 05482-7211","(-73.26184793750001, 44.39775434375)"
CENTRAL CEMETERY ASSOCIATION OF CORNWALL,Y50,Y,"84 SPERRY RD, CORNWALL, VT, 05753-4470","(-73.20824717912502, 43.97052494862163)"
THE@LIONHEART CHARITABLE TRUST,T22,T,"228 AVIATION AVE, S BURLINGTON, VT, 05403-6029","(-73.14763907017543, 44.463766350877194)"
FRIENDS OF THE MORETOWN MEMORIAL LIBRARY,B197,B,"1147 ROUTE 100B, MORETOWN, VT, 05660-0000","(-72.76149945054921, 44.250478370990336)"
CHAMPLAIN VALLEY EDUCATOR DEVELOPMENT CENTER INC,N64,N,"150 KENNEDY DRIVE, SOUTH BURLINGTON, VT, 05403-6749","(-73.1631964018543, 44.45524193857836)"
LUDLOW GARDEN CLUB,C42,C,"274 SOARING HAWK RD, PLYMOUTH, VT, 05056-9449","(-72.7160643, 43.4961708)"
CENTER FOR MINDFUL LEARNING INC,B99,B,"751 PAGE RD, LOWELL, VT, 05847-9563","(-72.4800486985132, 44.76095117724446)"
VILLAGE SCHOOL OF NORTH BENNINGTON,B24,B,"9 SCHOOL ST, N BENNINGTON, VT, 05257-4804","(-73.2444849, 42.9300404)"
GRATEFUL HEARTS INC,K30,K,"505 NIMS ROAD, DORSET, VT, 05251-0000","(-73.115343, 43.255649)"
CENTRAL VERMONT WOMENS GIVING CIRCLE,S01,S,"115 UPPER SUNNY BROOK RD, MIDDLESEX, VT, 05602-8742","(-72.6086146, 44.2818812)"
BAIRD EDUCATION ASSOCIATION,J20,J,"1138 PINE ST, BURLINGTON, VT, 05401-5353","(-73.2142627, 44.4471117)"
CATAMOUNT LIBRARY NETWORK INC,B70,B,"88 MAIN ST, LUDLOW, VT, 05149-1041","(-72.69455941644738, 43.396663700000005)"
BARBER FARM INC,K99,K,"5A HILLTOP DR, JERICHO, VT, 05465-3094","(-73.0040752, 44.4586539)"
TRILLIUM CHILDRENS PERFORMING ARTS COMPANY,A65,A,"37 STARLAKE LN, NORWICH, VT, 05055-9300","(-72.24686655, 43.7480697)"
PEOPLE FOR LAKEVIEW SCHOOL,B94,B,"189 LAUREDON AVE, GREENSBORO, VT, 05841-8134","(-72.29426174502399, 44.58054865)"
THE HOLLIS FAMILY FOUNDATION DTD 12-28-1999,T21,T,"531 WAKE ROBIN DR, SHELBURNE, VT, 05482-7579","(-73.2480538, 44.3570667)"
SANDBHREAGH WILDLANDS SANCTUARY AND TR,C36,C,"105 TAYLOR VALLEY RD, VERSHIRE, VT, 05079-9710","(-72.3428252, 43.9502884)"
CHESHIRE PROJECT,P80,P,"950 ZENO RD, LINCOLN, VT, 05443-9107","(-72.99926816246918, 44.1523189399044)"
SHIRES MEDIA PARTNERSHIP INC,A34,A,"407 HARWOOD HILL RD, BENNINGTON, VT, 05201-8806","(-73.2115746261121, 42.90576177966036)"
VERMONT TROOPERS ASSOCIATION INC,J40,J,"7 BALDWIN ST, MONTPELIER, VT, 05602-2969","(-72.5825953, 44.2631609)"
SHELBURNE COMMUNITY SCHOOL PTO INC,B94,B,"345 HARBOR RD, SHELBURNE, VT, 05482-7699","(-73.2331001, 44.3818439)"
VERMONT HEAD START ASSOCIATION INC,B90,B,"20 GABLE PL, BARRE, VT, 05641-4138","(-72.5062571, 44.1997227)"
OTTER VALLEY ACTIVITIES ASSOCIATION INC,B12,B,"2997 FRANKLIN ST, BRANDON, VT, 05733-9774","(-73.0505711632653, 43.76690663265306)"
GREEN MOUNTAIN AQUATICS INC,N70,N,"157 BLAKELY RD, COLCHESTER, VT, 05446-3898","(-73.21363701777163, 44.542967490290046)"
FRIENDS OF WINDSOR LIBRARY,B117,B,"43 STATE ST, WINDSOR, VT, 05089-1213","(-72.38849544210561, 43.4803209)"
GREEN MOUNTAIN PLONKERS TRIALS CLUB OF VERMONT INC,N50,N,"15 JUNIPER RIDGE RD, MILTON, VT, 05468-3623","(-73.12235100000001, 44.6641745)"
HELPING AND NURTURING DIVERSE SENIORS,P81,P,"13 SAINT LOUIS ST, BURLINGTON, VT, 05401-2813","(-73.2125908441399, 44.4881678)"
FLYIN RYAN HAWKS FOUNDATION INC,N68,N,"59 NORTHSHORE DR, BURLINGTON, VT, 05408-1262","(-73.26933436244374, 44.52574732296849)"
NEWPORT YOUTH GOLF ASSOCIATION INC,B82,B,"590 MOUNT VERNON ST, NEWPORT, VT, 05855-4554","(-72.19140292579333, 44.9274205)"
MILL RIVER UNIFIED EDUCATION ASSOCIATION,J03,J,"2321 MIDDLE RD, N CLARENDON, VT, 05759-9501","(-72.97010009824315, 43.54735177840527)"
LAKE REGION YOUTH BASEBALL INC,N63,N,"1265 CREEK RD, IRASBURG, VT, 05845-9698","(-72.28664175837058, 44.77870451348223)"
SIGMA THELA TAU INTERNATIONAL,B832,B,"158 HARMON DR, NORTHFIELD, VT, 05663-1000","(-72.66126954642372, 44.139179049999996)"
MANNAFEST DIMENSION,X20,X,"174 PION RD, FAIRFIELD, VT, 05455-5429","(-73.01208917037539, 44.79070838707335)"
BIXBY MEMORIAL FREE LIBRARY,B70,B,"258 MAIN ST, VERGENNES, VT, 05491-1056","(-73.25366620222223, 44.1675274)"
WINDHAM COLLEGE INCORPORATED,B92,B,"138 MARLBORO AVE, BRATTLEBORO, VT, 05301-6365","(-72.55768073444787, 42.83814860440084)"
STOCKBRIDGE PTO,B94,B,"471 LAURY ROAD, GAYSVILLE, VT, 05746-0000","(-72.70944088597197, 43.77674573144418)"
FAIR HAVEN OPERA HOUSE LTD,B19,B,"53 MAIN STREET, FAIR HAVEN, VT, 05743-0000","(-73.26509091506253, 43.59263840675626)"
KENSINGTON KITTIES,D20,D,"35 ST MARY STREET, BURLINGTON, VT, 05401-2843","(-73.21067752993794, 44.489331899999996)"
VERMONT FARM-TO-SCHOOL INC,K99,K,"115 SECOND STREET, NEWPORT, VT, 05855-4468","(-72.20912759003473, 44.933983352438744)"
MACLEAY FOUNDATION,T20,T,"184 WESTWOOD DR, MONTPELIER, VT, 05602-8456","(-72.54819906627014, 44.26086655)"
VENTANA DEL SOUL,B60,B,"36 SNOWSHOE TRL, WATERBURY, VT, 05676-4405","(-72.75414095409658, 44.36184093222937)"
SIGMA PHI OF VERMONT EDUCATIONAL FOUNDATION INC,B11,B,"5184 LAPORTE RD, MORRISTOWN, VT, 05661-2072","(-72.63345174144806, 44.497383421762514)"
TRINITY CHILDRENS CENTER INC,B20,B,"34 FLETCHER PL, BURLINGTON, VT, 05401-1419","(-73.19561568548698, 44.481819458057096)"
ORANGE COUNTY HEADWATERS INC,C34,C,"913 YOUNG RD, CORINTH, VT, 05039-6606","(-72.25787925166163, 44.02615306082119)"
KENYA SELF-HELP PROJECT,G81,G,"32 THIBAULT PKWY, BURLINGTON, VT, 05401-1526","(-73.1901801011835, 44.48255910783873)"
SOLAR ENERGY EDUCATION AND DEMONSTRATION,A99,A,"184 ORCHARD LN, RICHMOND, VT, 05477-9100","(-72.9475206, 44.3829778)"
GALLOP TO SUCESS,E50,E,"1214 CROSS HILL RD, N BENNINGTON, VT, 05257-9300","(-73.271637205275, 42.96336972697085)"
CHAMPLAIN VALLEY DOWN SYNDROME GROUP INCORPORATED,G25,G,"319 S UNION ST, BURLINGTON, VT, 05401-4595","(-73.20894653610665, 44.4711245)"
WE STAND WITH ISRAEL INC,T99,T,"52 HENRY ST, BURLINGTON, VT, 05401-3329","(-73.20376757422768, 44.48431495)"
WINDSOR EARLY CHILDHOOD EDUCATION CENTER,P33,P,"20 BRIDGE ST, WINDSOR, VT, 05089-1419","(-72.38723, 43.474953)"
UNIVERSITY OF VERMONT AND STATE AGRICULTURAL COLLEGE FOUNDATION,B114,B,"411 MAIN ST, BURLINGTON, VT, 05401-7420","(-73.20301165400642, 44.475656)"
AMER1CA ONE LTD,R99,R,"215 UNDERCLYFFE RD, ST JOHNSBURY, VT, 05819-1038","(-72.02724827948353, 44.42068458706452)"
VERMONT ASSOCIATION OF ORTHODONTISTS INCORPORATED,S46,S,"55 SAN REMO DR, S BURLINGTON, VT, 05403-6361","(-73.17948643213478, 44.462002381398996)"
ESSEX FREE LIBRARY TRUSTEE TRUST FUND INC,B19,B,"1 BROWNS RIVER RD, ESSEX, VT, 05452-2214","(-73.05866459411239, 44.5116052)"
SCRAG MOUNTAIN MUSIC INC,A68,A,"4996 HOLLISTER HILL RD, MARSHFIELD, VT, 05658-7080","(-72.40572626024166, 44.343016886746476)"
GOOD FUN-D INC,A23,A,"4856 MOUNTAIN RD, STOWE, VT, 05672-5048","(-72.75204163421775, 44.50145019514836)"
THE UNIVERSITY OF VERMONT HEALTH NETWORK INC,F19,F,"111 COLCHESTER AVE, BURLINGTON, VT, 05401-1473","(-73.19291916790445, 44.47849285)"
MUSIC GUILD INTERNATIONAL,A20,A,"577 SHERWOOD DR, MENDON, VT, 05701-6731","(-72.92372260373813, 43.65491565937031)"
SALVATION FARMS INC,K30,K,"49 PORTLAND ST, MORRISVILLE, VT, 05661-0000","(-72.5987254, 44.5625014)"
MOONBOX PRODUCTIONS INC,A65,A,"209 BATTERY ST, BURLINGTON, VT, 05401-5261","(-73.218642511086, 44.47383852639158)"
CROWS PATH INCORPORATED,C60,C,"56 LATHAM CT, BURLINGTON, VT, 05401-1522","(-73.19110237176554, 44.48182614459195)"
VERMONT ELITE FUTBOL CLUB,O30,O,"75 EDGERTON ST, RUTLAND, VT, 05701-3608","(-72.96645559013957, 43.61121592737591)"
WESTERN CATHOLIC INSURANCE COMPANY RISK RETENTION GROUP INC,X192,X,"140 KENNEDY DR, S BURLINGTON, VT, 05403-6710","(-73.16263446146839, 44.45457695250145)"
INTEGRATED ARTS ACADEMY AT HO WHEELER PARENT TEACHER ORGANIZATIO,B94,B,"6 ARCHIBALD ST, BURLINGTON, VT, 05401-4220","(-73.21401501273712, 44.48804295)"
SOUTHWESTERN VERMONT HEALTH CARE FOUNDATION INC,E121,E,"100 HOSPITAL DR, BENNINGTON, VT, 05201-5004","(-73.20752191422895, 42.8736215)"
LUDLOW ELEMENTARY PTG,B94,B,"45 MAIN ST, LUDLOW, VT, 05149-1105","(-72.70317844897959, 43.39575746938775)"
AMVETS,W30,W,"67 BROADLAKE RD, COLCHESTER, VT, 05446-6694","(-73.28820587842527, 44.544385270028286)"
HEIDIS HAVEN RESCUE,D20,D,"140 CASINO RD, WILLIAMSTOWN, VT, 05679-9353","(-72.54406643759602, 44.14079525510378)"
VERMONT SHAMROCKS INC,N66,N,"1035 HINESBURG RD, S BURLINGTON, VT, 05403-7630","(-73.15845313390447, 44.4442310634408)"
INTERPLAY JAZZ & ARTS INC,A68,A,"59 DRAPER RD, HARTLAND, VT, 05048-9568","(-72.4161930088025, 43.60647880428479)"
SPAULDING HIGH SCHOOL FOUNDATION LTD,B11,B,"120 AYERS ST, BARRE, VT, 05641-4304","(-72.4929003, 44.1903239)"
BIGGER PICTURE COMMUNITY FUND INC,S20,S,"48 CARROL ROAD, WAITSFIELD, VT, 05673-0000","(-72.836788, 44.189746)"
EDENS GARDEN OF NEWBURY,P20,P,"5449 MAIN ST S, NEWBURY, VT, 05051-9773","(-72.0550372, 44.0716236)"
COMMUNITY ENGAGEMENT LAB INC,A68,A,"41 SUMMER ST, MONTPELIER, VT, 05602-2231","(-72.5696811509525, 44.2668858)"
MARGARET MAZER OGDON FOUNDATION INC,T20,T,"1230 ABBOTT RD, WINDHAM, VT, 05359-9821","(-72.7085744, 43.1570307)"
COMPASS MUSIC AND ARTS FOUNDATION INC,A25,A,"333 JONES DR, BRANDON, VT, 05733-2100","(-73.1071007, 43.8120092)"
ARTS BUS INC,B90,B,"RANDOLPH, RANDOLPH, VT, 05060-0000","(-72.6723024232258, 43.93350586107527)"
CAMP SUNRISE ALUMNI ASSOCIATION INCORPORATED,B84,B,"261 CHURCH ST, RUTLAND, VT, 05701-2305","(-72.97998822495663, 43.62317927755293)"
MITZVAH FUND INC,D20,D,"10 ELMORE RD, WORCESTER, VT, 05682-9649","(-72.550283, 44.3747284)"
GREEN MOUNTAIN DOCKDOGS,N50,N,"43 SPUR RD, BENNINGTON, VT, 05201-8339","(-73.1774125, 42.9329179)"
JUPITER FARM INC,P80,P,"1211 ROUTE 12, ELMORE, VT, 05661-2008","(-72.52330591536338, 44.540872248127215)"
SUSTAINABILITY ACADEMY PTO,B94,B,"123 NORTH ST, BURLINGTON, VT, 05401-5126","(-73.21678164693391, 44.4839891)"
LIBERTY HILL CENTER FOR AGRICULTURAL EDUCATION,K20,K,"511 LIBERTY HILL RD, ROCHESTER, VT, 05767-9540","(-72.808185, 43.805646)"
NATIONAL ANIMAL RESCUE AND SHELTERING COALITION,D20,D,"898 HALFWAY BROOK RD, BROOKFIELD, VT, 05036-9640","(-72.53258114732537, 44.009121737431414)"
CENTER FOR ARTS & LEARNING INC,A20,A,"46 BARRE ST, MONTPELIER, VT, 05602-3508","(-72.57455218066629, 44.257680449999995)"
SEVENTH GENERATION FOUNDATION INC,T21,T,"60 LAKE STREET, BURLINGTON, VT, 05401-5300","(-73.2195093, 44.4770114)"
GANG INCORPORATED,W30,W,"202 SARGENT DR, JOHNSON, VT, 05656-4433","(-72.6348209, 44.6480935)"
NEWPORT COMMUNITY JUSTICE CENTER INC,I50,I,"79 COVENTRY STREET, NEWPORT, VT, 05855-2206","(-72.20704148608377, 44.93470793229586)"
ALMOST HOME DOG RESCUE AND REHAB INC,D20,D,"1067 JUNCTION RD, MONTPELIER, VT, 05602-9790","(-72.62087035202984, 44.26032474081194)"
VERMONT ENERGY EDUCATION PROGRAM INCORPORATED,B99,B,"79 RIVER STREET, MONTPELIER, VT, 05602-3757","(-72.56511639131081, 44.2483966)"
GREEN MTN PUG RESCUE,D20,D,"283 TOWN LINE RD, MENDON, VT, 05701-6620","(-72.93708997959183, 43.63089536734694)"
VBR RESEARCH AND EDUCATION FOUNDATION INC,B12,B,"30 KIMBALL AVENUE, SOUTH BURLINGTON, VT, 05403-6839","(-73.15510719847416, 44.46016505457386)"
CARING DADS OF BENNINGTON COUNTY INCORPORATED,P40,P,"115 ELM ST, BENNINGTON, VT, 05201-2249","(-73.19820715899097, 42.876840083334706)"
PURPLE HEARTS REUNITED INC,W30,W,"119 OVERLAKE DR, GEORGIA, VT, 05454-5488","(-73.10085273902477, 44.68817293267491)"
VERMONT LAW ENFORCEMENT HOCKEY CHARITIES INC,P12,P,"71 SEBRING LANE, HARTFORD, VT, 05047-0000","(-72.38348619444199, 43.680671135756754)"
CORNISH COLONY ARTS COUNCIL,A90,A,"14 PINE ST, WINDSOR, VT, 05089-1212","(-72.38798755574182, 43.482054684482634)"
COUNTRY DANCE & SONG SOCIETY INC,A242,A,"2923 MINES RD, LOWELL, VT, 05847-9536","(-72.50487953519182, 44.7839458984369)"
GIFFORD HEALTH CARE INC,E32,E,"44 S MAIN ST, RANDOLPH, VT, 05060-1381","(-72.6650578505099, 43.916612549999996)"
GREEN MOUNTAIN FLIGHT ACADEMY INC,B40,B,"159 CATAMOUNT DR, MILTON, VT, 05468-3284","(-73.16181384615385, 44.601638076923074)"
THE 3RD CHOICE INC,O50,O,"359 WILLIAMS LN, SUDBURY, VT, 05733-9595","(-73.17290330291253, 43.82289615079134)"
SPORTS HELPING EMPOWER WOMEN IN SOUTH AFRICA INC,T30,T,"212 BROWNS BAY RD, BENSON, VT, 05731-0000","(-73.36559255859048, 43.7200610022354)"
READSBORO CENTRAL SCHOOL PTG INC,B12,B,"301 PHELPS LN, READSBORO, VT, 05350-9638","(-72.9406428, 42.7719744)"
ADDISON COMMUNITY ATHLETICS FOUNDATION INC,P99,P,"3 COURT ST, MIDDLEBURY, VT, 05753-1405","(-73.1653112, 44.0140493)"
VERMONT MOUNTAIN BIKE ADVOCATE INC,N50,N,"74 MAIN ST, MIDDLEBURY, VT, 05753-1464","(-73.16944337336963, 44.012934900000005)"
CHAMPLAIN VALLEY HAWKS WRESTLING PROGRAM INC,O50,O,"32 BROOKSIDE DR, SHELDON, VT, 05483-4410","(-73.00203152123056, 44.899798535434634)"
JIMMY MESSIER MEMORIAL YOUTH CENTER INC,O50,O,"1486 STONE BRIDGE RD, MILTON, VT, 05468-4421","(-73.1794462, 44.7035268)"
VERMONT MOUNTAIN BIKE ADVOCATE INC,N50,N,"73 COMMONWEALTH AVE, HYDE PARK, VT, 05655-4401","(-72.6172235, 44.5920481)"
RURAL PRE-VENTURES-USA,P11,P,"6 SPRINGSIDE RD, MIDDLEBURY, VT, 05753-1205","(-73.16127965397703, 44.017631699999995)"
INNER FIRE,F30,F,"26 PARKER RD, BROOKLINE, VT, 05345-9793","(-72.603738, 43.030857)"
VERMONT PERMANENCY INITIATIVE INC,O50,O,"192 FAIRVIEW ST, BENNINGTON, VT, 05201-9239","(-73.2221139696621, 42.890704479741764)"
THEATRE KAVANAH INCORPORATED,A65,A,"235 LOOMIS ST, BURLINGTON, VT, 05401-3336","(-73.2000137, 44.48325855)"
PARENT BOOSTER USA INC,B112,B,"930 GALLISON HILL RD, MONTPELIER, VT, 05602-8248","(-72.52673905913149, 44.2459653584261)"
WESTON BROTHERS ENDOWMENT TRUST,X22,X,"58 PRIORY HILL RD, WESTON, VT, 05161-6400","(-72.79235499541548, 43.33822215)"
MONASTIC LAND-CARE TRUST,X11,X,"58 PRIORY HILL RD, WESTON, VT, 05161-6400","(-72.79235499541548, 43.33822215)"
SUNRISE FOUNDATION,T22,T,"617 STAGECOACH RD, STOWE, VT, 05672-4238","(-72.6605786, 44.4909674)"
VERMONT MOUNTAIN BIKE ADVOCATE INC,N50,N,"118 ROUTE 100, WEST DOVER, VT, 05356-0000","(-72.850328, 42.937805)"
RUTH STONE HOUSE INC,T50,T,"788 HATHAWAY RD, GOSHEN, VT, 05733-8444","(-72.9989343, 43.8534653)"
FAYSTON ELEMENTARY SCHOOL PTO INC,B94,B,"782 GERMAN FLATS RD, FAYSTON, VT, 05673-7036","(-72.88540416829107, 44.17967125)"
