NAME,NTEE_CD,Category,Location,lat_lon
VISION FOUNDATION,P20,P,"3101 W 57TH ST, SIOUX FALLS, SD, 57108-3162","(-96.757538, 43.500255)"
MOBRIDGE OUTDOOR POOL FOUNDATION INC,N11,N,"1516 KENNEDY DRIVE, MOBRIDGE, SD, 57601-1019","(-100.45588728854369, 45.547989939455185)"
KEEPING KIDS IN OUTDOOR SPORTS,N20,N,"5509 N CLIFF AVE, SIOUX FALLS, SD, 57104-0426","(-96.7113889, 43.5576185)"
PINE RIDGE GIRLS SCHOOL INC,B20,B,"2237 BIA 27, PORCUPINE, SD, 57772-3020","(-102.4916768, 43.5147917)"
SCIENCE MATTERS 4 ALL INC,U99,U,"41 W HIGHWAY 14, SPEARFISH, SD, 57783-1148","(-103.8634723, 44.5180505)"
SIOUX FALLS CANINE RESCUE,D20,D,"105 W CHICORY DR, BRANDON, SD, 57005-2123","(-96.5907260491448, 43.581509569392324)"
SIOUXLAND DENTAL & IMPLANT STUDY CLUB INC,E99,E,"6401 S MINNESOTA AVE, SIOUX FALLS, SD, 57108-2504","(-96.727712, 43.489507)"
CHUA KY VIEN THE WONDERFUL GARDEN BUDDHIST MEDITATION CENTER CORP,X50,X,"2601 S MARION RD, SIOUX FALLS, SD, 57106-0844","(-96.790985, 43.521238)"
BELLE BASEBALL ASSOCIATION,N63,N,"1301 8TH AVE, BELLE FOURCHE, SD, 57717-1937","(-103.84937615278638, 44.66334810487664)"
JOE GANAHL MINISTRIES,X20,X,"215 TRAIL RIDGE RD, BROOKINGS, SD, 57006-3628","(-96.80609940645122, 44.2873666678269)"
MITCHELL COMMUNITY SCHOLARSHIP FUND INC,B82,B,"821 N CAPITAL ST, MITCHELL, SD, 57301-2002","(-98.0180301, 43.7173698)"
HAMSTERS USA INC,Y99,Y,"725 KANSAS CITY ST, RAPID CITY, SD, 57701-3638","(-103.23005090451316, 44.079252779530364)"
FOURTH DISTRICT MEDICAL SOCIETY,S40,S,"100 MAC LANE, PIERRE, SD, 57501-3391","(-100.3440296, 44.3610739)"
HOPE CENTER,L19,L,"615 KANSAS CITY ST, RAPID CITY, SD, 57701-3637","(-103.22803211830049, 44.07892529358673)"
KIDS CHESS INC,N99,N,"3816 S SLATEN PARK DR, SIOUX FALLS, SD, 57103-4637","(-96.69719085521223, 43.51087955019281)"
HELPING KIDS ROUND FIRST,N63,N,"23075 SD HIGHWAY 13, FLANDREAU, SD, 57028-6617","(-96.5876338, 44.0242674)"
SIXTH DISTRICT MEDICAL SOCIETY,S41,S,"1900 GRASSLAND DR, MITCHELL, SD, 57301-6335","(-98.02357981941998, 43.690357199999994)"
SOUTH DAKOTA BANKERS BENEFIT PLAN TRUST,Y43,Y,"109 W MISSOURI AVE, PIERRE, SD, 57501-4505","(-100.35668851020408, 44.364442591836735)"
LIBERTYS TROOPS,E86,E,"22849 483RD AVE, FLANDREAU, SD, 57028-6640","(-96.54606657117809, 44.076422683643706)"
KINGDOM BOUNDARIES PRISON AFTERCARE MINISTRIES INC,I31,I,"417 S SUMMIT AVE, SIOUX FALLS, SD, 57104-4257","(-96.73572967346938, 43.543200408163266)"
HOPELESS TO HOMES ANIMAL RESCUE,D20,D,"1103 N HURON AVE, PIERRE, SD, 57501-1439","(-100.35174297959183, 44.381150020408164)"
FIRE & IRON STATION 57,T50,T,"169 CLARK TRL, YANKTON, SD, 57078-6353","(-97.48159616, 42.877563099999996)"
LORDS CUPBOARD,K99,K,"7 S MAIN ST, LEAD, SD, 57754-1542","(-103.77433191000718, 44.35011870012405)"
TENFOLD FOUNDATION INC,T20,T,"6712 S WHITECHURCH CIR, SIOUX FALLS, SD, 57108-3359","(-96.7387670909124, 43.482071929756955)"
BROOKINGS BIRTHRIGHT,P20,P,"2043 1ST ST, BROOKINGS, SD, 57006-2622","(-96.77124442936388, 44.30561174501336)"
SIOUX FALLS LACROSSE ASSOCIATION,N12,N,"3813 W 80TH ST, SIOUX FALLS, SD, 57108-5847","(-96.77240143978861, 43.48049402605634)"
BEAUTIFUL EDUCATION CORPORATION,B82,B,"2413 S LILLIAN AVE, SIOUX FALLS, SD, 57106-4596","(-96.82694914705567, 43.52143821426275)"
ASHLEYS KICKS FOR KIDS,T12,T,"2404 E STANTON DR, SIOUX FALLS, SD, 57103-4709","(-96.69679847895455, 43.512939921859996)"
YANKTON CHURCH HOLDINGS INCORPORATED,X99,X,"205 W 3RD ST, YANKTON, SD, 57078-4322","(-97.3942044, 42.8695908)"
NORTHERN HILLS RECREATION ASSOCIATION,N12,N,"515 S MAIN ST, LEAD, SD, 57754-2206","(-103.77788371482467, 44.34672133301894)"
AAA PAYEE SERVICES,P50,P,"3213 W MAIN ST, RAPID CITY, SD, 57702-2314","(-103.272842, 44.0818429)"
HEARTLAND RODEO ASSOCIATION INC,N69,N,"20424 403RD AVE, HURON, SD, 57350-6232","(-98.154075, 44.348638)"
LIFESCAPE,E12,E,"4100 S WESTERN AVE, SIOUX FALLS, SD, 57105-6620","(-96.75019789760694, 43.50625729169296)"
REUNION CHURCH,X20,X,"700 E 15TH AVE, MITCHELL, SD, 57301-1516","(-98.017134, 43.723751)"
SILVER CITY HISTORICAL SOCIETY,A80,A,"9102 SILVER CITY RD, SILVER CITY, SD, 57702-6073","(-103.5597611620983, 44.08514239919296)"
7 RIVERS REVITALIZATION GROUP,S30,S,"4030 HALL ST, RAPID CITY, SD, 57702-2205","(-103.28619270823843, 44.08129868634541)"
HOT SPRINGS BILLS YOUTH FOOTBALL,N65,N,"2141 DORAN RD, HOT SPRINGS, SD, 57747-1226","(-103.48838167958101, 43.4408160041527)"
STOCKYARDS PLAZA INC,A80,A,"301 E FALLS PARK DRIVE, SIOUX FALLS, SD, 57104-0000","(-96.72267880070767, 43.5588875)"
BROOKINGS OUTDOOR LEARNING CENTER,N30,N,"2810 22ND AVE S, BROOKINGS, SD, 57006-4508","(-96.76847407635542, 44.277652033132355)"
ALL CITY PTO,B94,B,"2511 W BROOKINGS ST, SIOUX FALLS, SD, 57104-1700","(-96.76026078571428, 43.56031155102041)"
WIND ENERGY-CONCERNS ABOUT RURAL ENVIRONMENT,C35,C,"28819 481ST AVE, CANTON, SD, 57013-6147","(-96.589045, 43.365041)"
FOSTERING HOPE,O50,O,"4615 N LEWIS AVE, SIOUX FALLS, SD, 57104-7116","(-96.69804661073825, 43.59723024832215)"
INTERNATIONAL ASSOCIATION OF SHEET METAL AIR RAIL & TRANSPORTATION,J40,J,"1712 S 1ST ST, ABERDEEN, SD, 57401-7408","(-98.48963164025642, 45.44676902508822)"
PIERRE BOARD OF EDUCATION,B20,B,"211 S POPLAR AVE, PIERRE, SD, 57501-1850","(-100.35907891836735, 44.37162020408164)"
MINNILUSA HISTORICAL ASSOCIATION,A82Z,A,"222 NEW YORK ST, RAPID CITY, SD, 57701-1139","(-103.21829178088264, 44.086504399999995)"
HAYWARD MEMORIAL TESTAMENTARY TRUST,T90Z,T,"100 S PHILLIPS AVE, SIOUX FALLS, SD, 57104-6745","(-96.7263568, 43.5470291)"
SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY FOUNDATION,B5XZ,B,"330 E KANSAS CITY STREET, RAPID CITY, SD, 57701-2935","(-103.21040568909213, 44.07593394722481)"
40 ET 8 NURSES TRAINING FOUNDATION OF SOUTH DAKOTA,B82,B,"229 8TH ST W, BROOKINGS, SD, 57006-1149","(-96.80574816, 44.3142922)"
WATERTOWN CONCERT ASSOCIATION,A62,A,"441 11TH AVE NW, WATERTOWN, SD, 57201-1317","(-97.1211304489796, 44.912853591836736)"
YANKTON COUNTY HISTORICAL SOCIETY,A82Z,A,"82 MICKELSON DR, YANKTON, SD, 57078-5966","(-97.39807001732771, 42.91758459414991)"
SIOUX LAND LIONS CLUB INC,Y40,Y,"2922 E TRANQUILITY PL, SIOUX FALLS, SD, 57108-4897","(-96.68954184494065, 43.49595933866937)"
FIRST LUTHERAN CHURCH,X21,X,"904 9TH AVE, BRITTON, SD, 57430-2116","(-97.7534621, 45.7933579)"
AMERICAN LEGION,W30,W,"323 S MAIN STREET, KIMBALL, SD, 57355-0000","(-98.958106, 43.747511)"
FAITH HOME AND SCHOOL,B200,B,"1009 E 6TH AVE, MITCHELL, SD, 57301-2919","(-98.01185077551021, 43.71447748979592)"
AMERICAN SOCIETY FOR CLINICAL LABORATORY SCIENCE-SOUTH DAKOTA,S41,S,"21794 473RD AVE, BROOKINGS, SD, 57006-7115","(-96.74658929671286, 44.22510209366024)"
ZOOLOGICAL SOCIETY OF SIOUX FALLS GREAT PLAINS ZOO & MUSEUM,D500,D,"805 S KIWANIS AVE, SIOUX FALLS, SD, 57104-3716","(-96.7646638684847, 43.53740755)"
HURON CLINIC FOUNDATION INC,E110,E,"111 4TH ST SE, HURON, SD, 57350-2509","(-98.21213422207009, 44.3621290673771)"
SOROPTIMIST INTERNATIONAL OF THE AMERICAS INC,I70,I,"1332 S LAKE DR, WATERTOWN, SD, 57201-5450","(-97.25436687100354, 44.90863791132518)"
GREGORY FIRE DEPT -VOLUNTEER-,M24,M,"400 PARK AVE, GREGORY, SD, 57533-1302","(-99.43606362497376, 43.23016935)"
AMERICAN LEGION AUXILIARY,W30,W,"415 N FULLER AVE, MONTROSE, SD, 57048-2080","(-97.189086, 43.695723)"
SUNSET MANOR INC,E91Z,E,"129 E CLAY ST, IRENE, SD, 57037-2034","(-97.15679585714285, 43.08207442857143)"
LANDMANN JUNGMAN MEMORIAL HOSPITAL CORPORATION,E22,E,"600 BILLARS ST, SCOTLAND, SD, 57059-2026","(-97.72882676638307, 43.1491155)"
SOUTH DAKOTA SYMPHONY ORCHESTRA,A690,A,"301 S MAIN AVE, SIOUX FALLS, SD, 57104-6311","(-96.72901640746464, 43.543992)"
BRANCH 6174 NALC,J40,J,"110 N EXENE ST, GETTYSBURG, SD, 57442-9998","(-99.95576971428572, 45.01161208163265)"
SOUTH DAKOTA ELKS ASSOCIATION,Y40,Y,"4327 SANDWEDGE DR, PIERRE, SD, 57501-5729","(-100.29642008859801, 44.35278431500206)"
INTERNATIONAL ASSOCIATION OF LIONS CLUBS,S80,S,"720 LOGAN AVE, GREGORY, SD, 57533-1433","(-99.42333681221508, 43.233612575657574)"
AMERICAN ASSOCIATION OF UNIVERSITY WOMEN,B82O,B,"2507 PRIMROSE LN, ABERDEEN, SD, 57401-1660","(-98.45284402584751, 45.48296959156935)"
SOUTH DAKOTA ELKS MAJOR PROJECTS INC,P12,P,"421 S POLK AVE, PIERRE, SD, 57501-4034","(-100.32734742857143, 44.36053479591836)"
UNIVERSITY OF SOUTH DAKOTA FOUNDATION,B114,B,"1110 N DAKOTA ST, VERMILLION, SD, 57069-1218","(-96.92984955166995, 42.79146405)"
BRANCH 751 STATE ASSOCIATION OF LETTER CARRIERS,J40,J,"410 DAKOTA AVE S, HURON, SD, 57350-5801","(-98.2141809, 44.3514211)"
AMERICAN LEGION,W30,W,"4116 S FAIRHALL AVE, SIOUX FALLS, SD, 57106-1743","(-96.79888555102042, 43.50911189795918)"
SERTOMA INC,T30,T,"312 W 30TH ST, SIOUX FALLS, SD, 57105-3804","(-96.72905773469388, 43.52491324489796)"
SERTOMA INC,T30,T,"2505 VALLEY RD, YANKTON, SD, 57078-4916","(-97.37847844344208, 42.89678243774446)"
OPTIMIST INTERNATIONAL,S80,S,"1729 MOUNTAIN VIEW RD, RAPID CITY, SD, 57702-4361","(-103.25808942181337, 44.070014037679954)"
LAKEVIEW WATER COOPERATIVE,Y22,Y,"3114 CHAPEL LN, RAPID CITY, SD, 57702-4939","(-103.2963750228173, 44.055742698146744)"
JEFFERSON VOLUNTEER FIRE DEPARTMENT,M24,M,"401 S RAILROAD AVE, JEFFERSON, SD, 57038-2056","(-96.56110183977759, 42.60276881007582)"
PROFESSIONAL SOIL CLASSIFIERS ASSOCIATION OF SOUTH DAKOTA,U03,U,"224 E 13TH AVE, REDFIELD, SD, 57469-1647","(-98.5147917409217, 44.86831449516511)"
HOLLIS AND HELEN BARIGHT FOUNDATION,L20Z,L,"35 1ST AVE NE, WATERTOWN, SD, 57201-2452","(-97.1133796734694, 44.901675979591836)"
ALPINE SOCIETY OF SOUTH DAKOTA INC,O50,O,"249 S 5TH ST, SPEARFISH, SD, 57783-2628","(-103.85844552594604, 44.482009906887875)"
SOUTH DAKOTA ASSOCIATION OF SPECIALTY CARE PROVIDERS,S41,S,"1868 LOMBARDY DR, RAPID CITY, SD, 57703-4130","(-103.18370463492633, 44.064141642762)"
BRAIN INJURY ALLIANCE OF SOUTH DAKOTA,G48,G,"4304 S GLENVIEW RD, SIOUX FALLS, SD, 57103-4935","(-96.70811005090613, 43.50600696030566)"
MENNONITE DISASTER SERVICE,M20,M,"825 S ALBERT ST, FREEMAN, SD, 57029-2056","(-97.42769655102042, 43.34716251020408)"
EP-J HUSKIES WRESTLING CLUB INC,N50,N,"1002 WESTEND DR, VERMILLION, SD, 57069-1746","(-96.94605797520768, 42.781381378464786)"
WORKFORCE DIVERSITY NETWORK OF THE BLACK HILLS,J30,J,"505 KANSAS CITY ST, RAPID CITY, SD, 57701-4146","(-103.22606431540662, 44.078614279293326)"
BLUE & CHROME INC,W12,W,"900 JACKSON BLVD, RAPID CITY, SD, 57702-2542","(-103.25026559390611, 44.0772085)"
SOUTH DAKOTA SPORTS MARTIAL ARTS ASSOCATION,N60,N,"3216 E 10TH ST, SIOUX FALLS, SD, 57103-2105","(-96.6855736, 43.5476308)"
FOR HIS GLORY SCHOOL,B24,B,"106 S MONROE AVE, PIERRE, SD, 57501-3540","(-100.33404432653062, 44.36399793877551)"
MILITIAMEN VETERANS MC INC,W30,W,"6501 W ELMWOOD DR, BLACK HAWK, SD, 57718-9784","(-103.301764, 44.146677)"
LEGACY BOOSTER CLUB,N99,N,"3320 S BEDFORD AVE, SIOUX FALLS, SD, 57103-6663","(-96.672449, 43.509906)"
YANKTON EIGHTH DISTRICT MEDICAL SOCIETY,S41,S,"575 N SIOUX POINT RD, DAKOTA DUNES, SD, 57049-5312","(-96.4975814, 42.5104005)"
SEEDS OF CHANGE FOUNDATION,T12,T,"4615 N LEWIS AVE, SIOUX FALLS, SD, 57104-7116","(-96.69804661073825, 43.59723024832215)"
MT RUSHMORE ROAD GROUP,S41,S,"913 MT RUSHMORE ROAD, RAPID CITY, SD, 57701-3607","(-103.2326538, 44.0768919)"
IN HIS STEPS PATHWAYS OF PEACE,X20,X,"228 E CENTER AVE, LENNOX, SD, 57039-2022","(-96.890406, 43.35753)"
HAT TRICK HOCKEY CORP,N60,N,"5808 S PRAIRIE VIEW CT, SIOUX FALLS, SD, 57108-2002","(-96.7390846137397, 43.49240925587719)"
SOUTH DAKOTA SOCCER OFFICIALS ASSOCIATION,N03,N,"2909 S STONE PL, SIOUX FALLS, SD, 57105-4310","(-96.76019933993086, 43.51876165)"
REDFIELD AREA CONCERT ASSOCIATION,A20,A,"38491 LYNN CIR, REDFIELD, SD, 57469-2101","(-98.52561663142924, 44.86633965882492)"
STAR OF DAVID MESSIANIC COMMUNITY,X30,X,"2708 E THOMAS CIR, SIOUX FALLS, SD, 57103-4726","(-96.69140842857142, 43.51221665306122)"
HAPPY TAILS HAVEN,D20,D,"14898 ELK CREEK RD, PIEDMONT, SD, 57769-8103","(-103.3773376, 44.2240113)"
CANISTOTA AREA BUS INC CAB,P52,P,"228 W MAIN STREET, CANISTOTA, SD, 57012-0000","(-97.292699, 43.597987)"
HANDS OF HOPE INC,E86,E,"118 E 5TH ST, MILLER, SD, 57362-1431","(-98.98827693831579, 44.52054123841672)"
RASDAK INC,N12,N,"2404 CARRIAGE CT, SIOUX FALLS, SD, 57108-5203","(-96.75140755093244, 43.48773057057256)"
WAGNER PINK LADIES DART LEAGUE,P50,P,"200 BIRCH AVE SW, WAGNER, SD, 57380-9633","(-98.30064, 43.079743)"
JOURNEY HOME,B99,B,"605 S SUMMIT ST, FLANDREAU, SD, 57028-1338","(-96.58742569097907, 44.042926425822465)"
DAKOTA OYATE CHALLENGE,N62,N,"1132 N CRESCENT ST, FLANDREAU, SD, 57028-1288","(-96.5934593, 44.0504779)"
GREENING VERMILLION,C20,C,"4725 E MAIN ST, VERMILLION, SD, 57069-7050","(-96.930863, 42.7794092)"
LIFELINE CONNECTION OF THE BLACK HILLS,X99,X,"325 STUMER RD, RAPID CITY, SD, 57701-9212","(-103.22400219063012, 44.034729798404896)"
UNDERDOG FOUNDATION,B82,B,"704 E CLEARWATER PL, SIOUX FALLS, SD, 57108-8286","(-96.71703167957347, 43.47573788383878)"
WAMBLI SKA SOCIETY,A20,A,"669 AIRWAY CT, BOX ELDER, SD, 57719-8136","(-103.05180662068965, 44.14138855172414)"
BEADLE EDUCATIONAL SUPPORT TEAM,B11,B,"1214 MULBERRY ST, YANKTON, SD, 57078-3074","(-97.38707579413357, 42.88088867805684)"
CARNEGIE CENTER FOR ARTS CULTURE AND EDUCATION,A20,A,"606 E ELDER ST, CANTON, SD, 57013-1322","(-96.58604616326531, 43.30639030612245)"
GREATLIFE CARES FOUNDATION,T30,T,"3800 W 53RD ST, SIOUX FALLS, SD, 57106-4223","(-96.77199185597344, 43.50387514920251)"
BRITTON SOCCER ASSOCIATION INC,N64,N,"1007 9TH ST, BRITTON, SD, 57430-2122","(-97.7475888, 45.7891399)"
ABERDEEN CENTRAL HIGH SCHOOL MUSIC BOOSTERS,B11,B,"2200 S ROOSEVELT ST, ABERDEEN, SD, 57401-8526","(-98.454073, 45.44341)"
FEARLESS FOUNDATION,S12,S,"402 E 20TH ST, SIOUX FALLS, SD, 57105-0835","(-96.72211526530613, 43.534656020408164)"
CONSTITUTIONAL NATIONAL COMMITTEE,W24,W,"46626 258TH ST, HARTFORD, SD, 57033-6000","(-96.886288, 43.645361)"
CARLA DYSERT FOUNDATION,P60,P,"815 N 2ND ST, ABERDEEN, SD, 57401-2350","(-98.49199245496774, 45.47467235)"
NETTIES SPAY N NEUTER INC,D01,D,"704 GRANDEUR DR, CROOKS, SD, 57020-9641","(-96.81044610730595, 43.66556335981654)"
WONDERMENT,E90,E,"3815 BROOKSIDE DR, RAPID CITY, SD, 57702-2216","(-103.28245171476645, 44.07915511620989)"
GRACE & TRUTH MINISTRIES,X21,X,"3812 N CLIFF AVE, SIOUX FALLS, SD, 57104-5508","(-96.71124876470589, 43.58957542352941)"
BIG SIOUX DISC GOLF CLUB INC,N50,N,"601 E SUNNYBROOK DR, SIOUX FALLS, SD, 57105-7113","(-96.72005381209982, 43.50282376804739)"
VERMILLION FASTPITCH,N63,N,"613 LEE ST, VERMILLION, SD, 57069-3432","(-96.9106349917617, 42.77335578454749)"
IROQUOIS BOOSTER CLUB,B12,B,"20641 409TH AVE, CAVOUR, SD, 57324-6609","(-98.03353172727272, 44.39193827272727)"
MISS SIOUXLAND FOUNDATION,B82,B,"1940 RIVERVIEW DR, HURON, SD, 57350-4265","(-98.19945968644015, 44.343806990155294)"
NORTHERN HILLS AMATEUR HOCKEY ASSOCIATION,N68,N,"635 N MAIN ST, SPEARFISH, SD, 57783-2346","(-103.85890364212625, 44.48934398668022)"
FRIENDS OF MCKENNAN PARK NEIGHBORHOOD ASSOCIATION,S22,S,"650 E 21ST ST, SIOUX FALLS, SD, 57105-2037","(-96.7181857684462, 43.533798)"
CENTRAL DAKOTA SEXUAL ASSAULT RESPONSE TEAM,F42,F,"1809 N WISCONSIN ST, MITCHELL, SD, 57301-1067","(-98.03280716326532, 43.7272863877551)"
SOUTH DAKOTA CONGRESS OF PARENTS AND TEACHERS,B94Z,B,"201 W PARK ST, BRANDON, SD, 57005-2300","(-96.59253330285682, 43.57130915)"
PATHWAYS SHELTER FOR THE HOMELESS INC,P85,P,"412 E 4TH ST, YANKTON, SD, 57078-4501","(-97.38716387755102, 42.87108691836735)"
LOW INCOME TAXPAYER SERVICE - ORLANDO FL,B60,B,"715 JOY AVE, RAPID CITY, SD, 57701-1138","(-103.22921692416296, 44.090695712388445)"
PET RESCUE LEAGUE,D20,D,"1020 6TH AVE SE, ABERDEEN, SD, 57401-6335","(-98.47134, 45.4589757)"
MARY ANN FOUNDATION INC,B82,B,"106 E MAIN ST, AKASKA, SD, 57420-0000","(-100.123441, 45.331358)"
BIG FRIEND LITTLE FRIEND OF THE MITCHELL AREA,O50,O,"104 W 5TH AVE, MITCHELL, SD, 57301-1955","(-98.02577240816326, 43.71358885714286)"
EHIMORE FOUNDATION,P20,P,"117 E SWITCH GRASS TRL, BRANDON, SD, 57005-2548","(-96.59121426530612, 43.598668857142854)"
SDANG GOLF CLUB,N50,N,"1201 W ALGONQUIN ST, SIOUX FALLS, SD, 57104-0264","(-96.741349, 43.572385499999996)"
VERMILLION CULTURAL ASSOCIATION,S30,S,"10 E MAIN ST, VERMILLION, SD, 57069-2103","(-96.9314712, 42.7796275)"
FAULKTON AREA OUT OF SCHOOL PROGRAM,P33,P,"16191 353RD AVE, FAULKTON, SD, 57438-6703","(-99.1241458, 45.027682)"
NEW HOME LUTHERAN CEMETERY,Y50,Y,"1023 S MINNESOTA ST, MITCHELL, SD, 57301-4211","(-98.0338143877551, 43.700697020408164)"
EDISON MIDDLE SCHOOL PARENT TEACHER ORGANIZATION,B94,B,"2101 S WEST AVE, SIOUX FALLS, SD, 57105-2537","(-96.74634, 43.527135)"
KIDS CHANCE OF SOUTH DAKOTA,B82,B,"300 S MAIN AVE, SIOUX FALLS, SD, 57104-6367","(-96.7278692, 43.5445108)"
SOUTH DAKOTA SOIL HEALTH COALITION,C30,C,"116 N EUCLID AVE, PIERRE, SD, 57501-2521","(-100.34849, 44.373866)"
EQUALITY SOUTH DAKOTA INSTITUTE,R26,R,"928 8TH ST, BROOKINGS, SD, 57006-1516","(-96.78912513157896, 44.31407928947368)"
KEEP HOPE LOCAL INC,W12,W,"127 HILLTOP DR, GETTYSBURG, SD, 57442-1411","(-99.96369674443368, 45.01018752065206)"
NATIONAL HISTORIC SITE OF WOUNDED KNEE,A56,A,"3927 CLOVER ST, RAPID CITY, SD, 57702-0249","(-103.28478078832113, 44.08664992456077)"
CENTRAL BAPTIST CHURCH FOUNDATION,X20,X,"3102 W RALPH ROGERS RD, SIOUX FALLS, SD, 57108-2628","(-96.76057662264151, 43.494450339622645)"
SOUTHERN BLACK HILLS REALTORS FOR KIDS,O12,O,"106 S CHICAGO ST, HOT SPRINGS, SD, 57747-1636","(-103.4733309, 43.4286748)"
BLACK HILLS LIBRARY CONSORTIUM,B70,B,"610 QUINCY ST, RAPID CITY, SD, 57701-3630","(-103.22886163753705, 44.07838265)"
TOPS CLUB INC,E70,E,"101 HIGH ST, BIG STONE CTY, SD, 57216-2004","(-96.463672, 45.29848)"
VERMILLION CHILDRENS CHOIR,A6B,A,"226 E MAIN ST, VERMILLION, SD, 57069-2244","(-96.92787250632841, 42.779800949999995)"
TOPS CLUB INC,E70,E,"26756 463RD AVE, HARTFORD, SD, 57033-6907","(-96.9502639, 43.6111096)"
605 RUNNING CLUB,N50,N,"1020 S MINNESOTA AVE, SIOUX FALLS, SD, 57105-0619","(-96.73115720408163, 43.53644206122449)"
MOMS CLUB,P30,P,"127 GLENSHIRE CT, RAPID CITY, SD, 57701-7703","(-103.2187656, 44.0460352)"
TOPS CLUB INC,E70,E,"16557 454TH AVE, WATERTOWN, SD, 57201-7315","(-97.1263987, 44.875577)"
SCAVENGERS JOURNEY,S30,S,"412 E 1ST ST, WHITE LAKE, SD, 57383-0000","(-98.70938749588214, 43.726719054365745)"
HOUSE OF BOAZ,P62,P,"1032 N SPRING AVE, SIOUX FALLS, SD, 57104-2334","(-96.73273853061225, 43.559489367346934)"
FOLLOWING THE 7TH DIRECTION,F21,F,"1125 S EBENEZER AVE, SIOUX FALLS, SD, 57106-5761","(-96.78619244458773, 43.53585655027888)"
LAKE HERMAN DEVELOPMENT ASSOC INC,C32,C,"722 SE 3RD ST, MADISON, SD, 57042-3102","(-97.10363969285768, 44.00173830495679)"
EXCELLANCE IN COMPUTER PROGRAMMING INC,B90,B,"1609 PALO VERDE DR, RAPID CITY, SD, 57701-4461","(-103.23952111113408, 44.0705179198411)"
ELIMINATION OF PREJUDICE FOUNDATION,I70,I,"3001 W SPRUCELEIGH CT, SIOUX FALLS, SD, 57105-0170","(-96.76316035468408, 43.52465137540582)"
EASTON CASTLE & O-TE-LA CONSERVANCY,A50,A,"1210 2ND AVE NW, ABERDEEN, SD, 57401-2649","(-98.4916517, 45.4677336)"
INTREPID EYE SOCIETY,S41,S,"3101 W 57TH ST, SIOUX FALLS, SD, 57108-3162","(-96.757538, 43.500255)"
RAPID CITY COMMUNITY ENGAGEMENT COALITION INC,S21,S,"1744 MESA DR, RAPID CITY, SD, 57702-4320","(-103.25539006934916, 44.06916883125942)"
ADAM L THOMPSON FOUNDATION,M41,M,"425 JOHNSON AVE, BALTIC, SD, 57003-2002","(-96.73511493106616, 43.756185)"
VC MEDICAL ENDOWMENT TR,T90,T,"500 S MINNESOTA AVE, SIOUX FALLS, SD, 57104-6818","(-96.73115, 43.54233)"
CHURCH RESPONSE,P600,P,"30 MAIN ST, RAPID CITY, SD, 57701-2832","(-103.21700790335038, 44.0798166)"
HIGH PLAINS HERITAGE SOCIETY,A800,A,"825 HERITAGE DR, SPEARFISH, SD, 57783-9103","(-103.80953775195637, 44.46911639753462)"
YANKTON AREA ARTS ASSOCIATION,A260,A,"508 DOUGLAS AVE, YANKTON, SD, 57078-4031","(-97.39194332653061, 42.8726121632653)"
KNIGHTS OF COLUMBUS COUNCIL 6668,Y40,Y,"120 W 3RD ST, RAMONA, SD, 57054-6048","(-97.218421, 44.118467)"
AFSCME LOCAL 162 BROWN COUNTY EMPLOYEES,J40,J,"1320 PLUM LN, ABERDEEN, SD, 57401-6822","(-98.50751739669421, 45.45104833884297)"
THUNDER BASKETBALL,N62,N,"1006 N VAIL DR, SIOUX FALLS, SD, 57110-5706","(-96.66775320727068, 43.55865906584485)"
DESTINY HEALTHCARE INTERNATIONAL,E20,E,"1417 S MINNESOTA AVE, SIOUX FALLS, SD, 57105-1715","(-96.73139218367346, 43.53281436734694)"
WINNER AREA BREAST CANCER FOUNDATION AND SUPPORT GROUP,E60,E,"745 E 8TH ST, WINNER, SD, 57580-2677","(-99.84709228758157, 43.3705122)"
ELIZABETHS HOUSE,P45,P,"103B 22ND AVE, BROOKINGS, SD, 57006-2653","(-96.7682138, 44.3084799)"
VIA-BRADELY COLLEGE OF ENGINEERING FOUNDATION,B120,B,"500 S MINNESOTA AVE, SIOUX FALLS, SD, 57104-6818","(-96.73115, 43.54233)"
BUTTERFLY HOUSE & AQUARIUM INC,C41,C,"4320 S OXBOW AVE, SIOUX FALLS, SD, 57106-4110","(-96.7660019, 43.5039035)"
BLACK HILLS FIGURE SKATING CLUB,N68,N,"235 WATERLOO ST, RAPID CITY, SD, 57701-1542","(-103.20585795918367, 44.08429528571428)"
TRIPP CTY 4-H SHOOTING SPORTS,O50,O,"234 E 4TH ST, WINNER, SD, 57580-1810","(-99.85481853061225, 43.374498836734695)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"23259 SD HIGHWAY 73, PHILIP, SD, 57567-8808","(-101.6654677, 44.037065)"
SIOUXLAND CHAPTER OF THE APA,S40,S,"2613 S PRINCETON AVE, SIOUX FALLS, SD, 57106-3839","(-96.81807053184104, 43.5202416009262)"
ST MICHAELS ETHIOPIAN ORTHODOX TEWAHEDO CHURCH,X21,X,"610 S DAKOTA AVE, SIOUX FALLS, SD, 57104-4812","(-96.72964555102041, 43.54113091836735)"
COMMUNITY GROWTH INC,S12,S,"702 4TH STREET, IPSWICH, SD, 57451-0000","(-99.02914959670436, 45.45006032523467)"
