NAME,NTEE_CD,Category,Location,lat_lon
BOULDER POTTERS GUILD,A47Z,A,"PO BOX 19676, BOULDER, CO, 80308-2676","(-105.270545, 40.0149856)"
MEALS ON WHEELS OF BOULDER INC,K36Z,K,"3701 CANFIELD ST, BOULDER, CO, 80301-3186","(-105.270545, 40.0149856)"
DENVER KICKERS SPORTS CLUB INC,N70,N,"16776 W 50TH AVE, GOLDEN, CO, 80403-1612","(-105.22058, 39.7546349)"
WASHINGTON STREET COMMUNITY CENTER,P28Z,P,"809 S WASHINGTON ST, DENVER, CO, 80209-4313","(-104.97937391644727, 39.70177518387031)"
LONGMONT BASEBALL LEAGUE INC,N63,N,"PO BOX 65, LONGMONT, CO, 80502-0065","(-105.1019287, 40.1672117)"
COLORADO CHRISTIAN SERVICES INC,P310,P,"3959 E ARAPAHOE RD STE 200, CENTENNIAL, CO, 80122-2070","(-104.8769227, 39.579155)"
THIRD WAY CENTER INC,F60Z,F,"PO BOX 61385, DENVER, CO, 80206-8385","(-104.984862, 39.7392364)"
COLORADO PRESTRESSERS ASSN,S40,S,"13053 UMATILLA CT, WESTMINSTER, CO, 80234-3755","(-105.012674, 39.93438727272727)"
COLORADO STATE UNIVERSITY RESEARCH FOUNDATION,K26E,K,"2537 RESEARCH BLVD STE 200, FORT COLLINS, CO, 80526-8103","(-105.0668085, 40.5508527)"
DENVER COMMUNITY DEVELOPMENT CORPORATION,S20,S,"1351 W 38TH AVE, DENVER, CO, 80211-2614","(-105.002661, 39.769436)"
ASSOCIATION OF SURGICAL TECHNOLOGISTS INC,S41,S,"6 W DRY CREEK CIR, LITTLETON, CO, 80120-8073","(-104.98921965, 39.58230675)"
FRONTIER VILLAGE FOUNDATION,X20J,X,"PO BOX 284, PALMER LAKE, CO, 80133-0284","(-104.917204, 39.1222138)"
CROWLEY COUNTY NURSING CENTER,E90,E,"401 IDAHO AVE, ORDWAY, CO, 81063-1328","(-103.75312500922664, 38.21960165)"
SENIOR RECREATION CENTER,N31,N,"3260 E ROAD, CLIFTON, CO, 81520-7934","(-108.4485345754818, 39.077992449999996)"
ARCHDIOCESAN HOUSING INC,L21Z,L,"6240 SMITH RD, DENVER, CO, 80216-4632","(-104.9153547, 39.7732371)"
COLORADO CEMENT MASONS APPRENTICE TRUST FUNDS,J22Z,J,"2821 S PARKER ROAD, AURORA, CO, 80014-2735","(-104.8610698, 39.6652597)"
SUNSHINE CLUB INC,E60,E,"801 SUNSET ST, LONGMONT, CO, 80501-4705","(-105.12140170190308, 40.17263797882643)"
BLUE PEAKS DEVELOPMENTAL SERVICES INC,P700,P,"703 4TH ST, ALAMOSA, CO, 81101-2524","(-105.86733214317503, 37.469363)"
DURANGO HOUSING CORPORATION,L210,L,"650 VALENTINE DR, DURANGO, CO, 81301-4877","(-107.88363313970588, 37.289835080882355)"
HISTORIC DENVER INC,A82Z,A,"1420 N OGDEN ST STE 202, DENVER, CO, 80218-1981","(-104.984862, 39.7392364)"
THE UNITED STATES PONY CLUBS INC,N70,N,"500 COUNTY ROAD 102, CARBONDALE, CO, 81623-9625","(-89.216655, 37.7274692)"
SOUTHEAST COLORADO TWO SHOT WILDLIFE & HABITAT FOUNDATION,C30,C,"PO BOX 1660, LAMAR, CO, 81052-1660","(-102.6207497, 38.0872306)"
WESTGATE IMPROVEMENT ASSOCIATION INC,L50,L,"PO BOX 27784, LAKEWOOD, CO, 80227-0784","(-105.0846694, 39.7085736)"
HUMANE SOCIETY OF WELD COUNTY,D200,D,"1620 42ND ST, EVANS, CO, 80620-2439","(-104.705316, 40.37003)"
WEST JEFF BASEBALL,N63,N,"PO BOX 494, EVERGREEN, CO, 80437-0494","(-86.95675139521086, 31.44953845)"
NATIONAL AMERICAN INDIAN COURT JUDGES ASSOCIATION,I03,I,"1942 BROADWAY, BOULDER, CO, 80302-5213","(-105.27959857142856, 40.01711185714286)"
HISTORIC GEORGETOWN INC,A54,A,"PO BOX 667, GEORGETOWN, CO, 80444-0667","(-97.6772311, 30.6326942)"
LARIMER HUMANE SOCIETY,D200,D,"3501 E 71ST ST, LOVELAND, CO, 80538-1119","(-105.0127857245577, 40.462535450000004)"
NATIVE AMERICAN RIGHTS FUND,R220,R,"1506 BROADWAY, BOULDER, CO, 80302-6217","(-105.27740691300772, 40.011754402216816)"
LONGMONT SYMPHONY SOCIETY INC,A69Z,A,"PO BOX 74, LONGMONT, CO, 80502-0074","(-105.1019287, 40.1672117)"
PUEBLO ROTARY FOUNDATION INC,S80Z,S,"PO BOX 8294, PUEBLO, CO, 81008-8294","(-104.609141, 38.2544472)"
NEW HOPE BAPTIST CHURCH,X21,X,"3701 COLORADO BLVD, DENVER, CO, 80205-3877","(-104.94124042903493, 39.76866525)"
COMMUNITY PRESCHOOL INC,B21Z,B,"PO BOX 1652, LOVELAND, CO, 80539-1652","(-105.04436132094955, 40.385549)"
FOOTHILLS ART CENTER INC,A400,A,"809 15TH ST, GOLDEN, CO, 80401-1813","(-105.2191988289423, 39.75254315)"
SUNRISE COMMUNITY HEALTH,E32Z,E,"2930 11TH AVE, EVANS, CO, 80620-1011","(-104.6968042346186, 40.390333848701594)"
LEAGUE OF WOMEN VOTERS OF ARAPAHOE AND DOUGLAS COUNTIES,S01,S,"6 AUGUSTA DR, LITTLETON, CO, 80123-6688","(-105.016649, 39.613321)"
SALUD FAMILY HEALTH,E20Z,E,"203 S ROLLIE AVE, FORT LUPTON, CO, 80621-1508","(-104.8058345, 40.0776298)"
BEAR VALLEY BAPTIST CHURCH,X21,X,"10001 W JEWELL AVE, LAKEWOOD, CO, 80232-6270","(-105.109862, 39.682217)"
CONSERVATION COLORADO EDUCATION FUND,C013,C,"303 E 17TH AVE STE 400, DENVER, CO, 80203-1289","(-104.984862, 39.7392364)"
DISTRICT TWELVE EDUCATORS ASSOCIATION,B99,B,"1235 W 124TH AVE STE 101, WESTMINSTER, CO, 80234-1725","(-105.0372046, 39.8366528)"
BROTHERS REDEVELOPMENT INC,L20Z,L,"2250 EATON ST GARDEN LEVEL, EDGEWATER, CO, 80214-0000","(-73.975694, 40.8270448)"
DURANGO 4-C COUNCIL,B22Z,B,"PO BOX 259, DURANGO, CO, 81302-0259","(-107.82158179169292, 37.2395367)"
CONTINUING LEGAL EDUCATION IN COLORADO INC,B53Z,B,"1900 N GRANT ST STE 300, DENVER, CO, 80203-4303","(-104.984862, 39.7392364)"
WILDWOOD SCHOOL INC,B21Z,B,"241 WILDWOOD LN, ASPEN, CO, 81611-2817","(-106.8235606, 39.1911128)"
PUEBLO CITY-COUNTY LIBRARY DISTRICT,B71Z,B,"100 E ABRIENDO AVE, PUEBLO, CO, 81004-4232","(-104.61999708712855, 38.259509550000004)"
MEXICAN AMERICAN DEVELOPEMENT ASSOCIATION,P600,P,"17 N 6TH ST, MONTROSE, CO, 81401-3001","(-107.88578928179955, 38.481424608716836)"
BAYAUD ENTERPRISES INC,J330,J,"333 W BAYAUD AVE, DENVER, CO, 80223-1801","(-104.992512625, 39.7147226875)"
BIRTHRIGHT INC,R62,R,"2346 N GILPIN ST, DENVER, CO, 80205-5512","(-104.984862, 39.7392364)"
NOURISH MEALS ON WHEELS,K36Z,K,"1221 W MINERAL AVE STE 202, LITTLETON, CO, 80120-4544","(-105.016649, 39.613321)"
NORTH FORK AMBULANCE AUXILIARY,E62,E,"PO BOX 127, HOTCHKISS, CO, 81419-0127","(-107.719503, 38.799707)"
COLORADO OUTDOOR EDUCATION CENTER,C60,C,"PO BOX 167, FLORISSANT, CO, 80816-0167","(-90.3227803, 38.7919683)"
NORTH RANGE BEHAVIORAL HEALTH,F31Z,F,"1300 N 17TH AVE, GREELEY, CO, 80631-9584","(-104.700307, 40.449882)"
PARK HILL COMMUNITY BOOKSTORE INC,S99,S,"4620 E 23RD AVE, DENVER, CO, 80207-3139","(-104.9333243, 39.7509383)"
SANGRE DE CRISTO ARTS & CONFERENCE CENTER INC,A200,A,"210 N SANTA FE AVE, PUEBLO, CO, 81003-4133","(-104.60668298696389, 38.2696263)"
COMMUNITY OPTIONS INC,P820,P,"PO BOX 31, MONTROSE, CO, 81402-0031","(-108.2403855, 38.4375391)"
CARE-A-VAN-SAINT INC,P52Z,P,"333 W DRAKE RD STE 42, FORT COLLINS, CO, 80526-2883","(-105.0668085, 40.5508527)"
TROUT UNLIMITED,D330,D,"1536 WYNKOOP ST STE 320, DENVER, CO, 80202-1199","(-104.984862, 39.7392364)"
NEIGHBOR TO NEIGHBOR INC,L800,L,"1550 BLUE SPRUCE DR, FORT COLLINS, CO, 80524-2015","(-105.07127347815793, 40.6075846)"
REGION 10 LEAGUE FOR ECONOMIC ASSISTANCE & PLANNING INC,S30,S,"145 S CASCADE AVE, MONTROSE, CO, 81401-3922","(-107.875216, 38.478295)"
CROW CANYON ARCHAEOLOGICAL CENTER,A72Z,A,"23390 ROAD K, CORTEZ, CO, 81321-9408","(-108.584073, 37.3494528)"
NEW DANCE THEATRE INC,A620,A,"119 PARK AVE W, DENVER, CO, 80205-3209","(-104.9785535, 39.7480388)"
GINGERBREAD HOUSE EARLY LEARNING CENTER,P33Z,P,"318 GIRAULT AVE, ALAMOSA, CO, 81101-2370","(-105.88335777695204, 37.47535234321667)"
SAKURA FOUNDATION,L21,L,"1255 19TH STREET, DENVER, CO, 80202-1459","(-104.9931198, 39.7522661)"
COAL CREEK MEALS ON WHEELS,K36Z,K,"455 N BURLINGTON AVE, LAFAYETTE, CO, 80026-2514","(-105.07894102040817, 40.001712714285716)"
COLORADO ASSOCIATION FOR CAREER AND TECHNICAL EDUCATION,J20Z,J,"2042 S BALSAM ST, LAKEWOOD, CO, 80227-2475","(-105.08838048484849, 39.68128859595959)"
MEADOWS CLUB,N50,N,"5555 RACQUET LN, BOULDER, CO, 80303-2940","(-105.22429365306122, 40.003533653061226)"
GOLDEN LANDMARKS ASSOCIATION,A800,A,"PO BOX 1136, GOLDEN, CO, 80402-1136","(-105.22058, 39.7546349)"
EAST CO SVCS FOR,P82Z,P,"PO BOX 1682, STERLING, CO, 80751-1682","(-89.6953656, 41.788253)"
COLORADO ANGUS ASSOCIATION,Y99,Y,"21732 COUNTY ROAD 40, LA SALLE, CO, 80645-9412","(-89.0917497, 41.3333679)"
ROUNDUP FELLOWSHIP INC,P700,P,"3443 S GALENA ST STE 310, DENVER, CO, 80231-5079","(-104.984862, 39.7392364)"
BOULDER MONTESSORI SCHOOL,B21Z,B,"3300 REDSTONE RD, BOULDER, CO, 80305-7139","(-105.25398735919067, 39.9656166798998)"
WARREN VILLAGE INC,P42,P,"1323 GILPIN ST, DENVER, CO, 80218-2552","(-104.96761589674604, 39.7371012)"
LONGMONT HUMANE SOCIETY INC,D200,D,"9595 NELSON ROAD, LONGMONT, CO, 80501-6318","(-105.1283863, 40.1579974)"
SOUTHSIDE CHILDRENS CENTER,P33Z,P,"2601 SPRAGUE AVE, PUEBLO, CO, 81004-2643","(-104.6408735, 38.2409517)"
WASHINGTON PARK EARLY LEARNING CENTER,B21Z,B,"400 S WILLIAMS ST SUITE A, DENVER, CO, 80209-2639","(-104.984862, 39.7392364)"
MONTESSORI SCHOOL WASHINGTON PARK,B21Z,B,"320 S SHERMAN ST, DENVER, CO, 80209-1623","(-104.98508943933525, 39.71070552842701)"
MGMA CENTER FOR RESEARCH INC,E32E,E,"104 INVERNESS TER E, ENGLEWOOD, CO, 80112-5313","(-104.9879641, 39.6482059)"
D M A PLAZA INC,S40,S,"300 REMINGTON ST, FORT COLLINS, CO, 80524-2860","(-105.07516695858732, 40.58383515)"
CHILDRENS MUSEUM OF DENVER INC,A520,A,"2121 CHILDRENS MUSEUM DR, DENVER, CO, 80211-5221","(-104.984862, 39.7392364)"
LOVELAND HOUSING DEVELOPMENT CORPORATION,L20Z,L,"375 W 37TH ST STE 200, LOVELAND, CO, 80538-8435","(-105.04436132094955, 40.385549)"
CARRIAGE HOUSE OF SUMMIT COUNTY INC,P33Z,P,"PO BOX 1681, BRECKENRIDGE, CO, 80424-1671","(-98.9032554, 32.7558392)"
SOUTH-CENTRAL COLORADO SENIORS INC,P81Z,P,"PO BOX 639, ALAMOSA, CO, 81101-0639","(-105.7890452, 37.5780995)"
CREEDE REPERTORY THEATRE INC,A65Z,A,"124 N MAIN ST, CREEDE, CO, 81130-0000","(-106.92685638805138, 37.853761649999996)"
TRI-COUNTY SENIOR CITIZENS & HOUSING INC,L22Z,L,"311 WASHINGTON STREET, MONTE VISTA, CO, 81144-1453","(-106.148199, 37.57765416229642)"
NALANDA FOUNDATION,T20Z,T,"1345 SPRUCE ST, BOULDER, CO, 80302-4807","(-105.27843306122449, 40.01937934693878)"
MEALS ON WHEELS OF GREELEY INC,K36Z,K,"2131 9TH ST, GREELEY, CO, 80631-3031","(-104.712379, 40.42413768421053)"
ROCKY FORD HOUSING AUTH,L20,L,"PO BOX 849, ROCKY FORD, CO, 81067-0849","(-103.7202274, 38.052508)"
LOGAN COUNTY COUNCIL ON AGING,P81,P,"821 N DIVISION AVE, STERLING, CO, 80751-2557","(-103.21196185714285, 40.63409587755102)"
MOUNTAIN TOTS PRESCHOOL,B21Z,B,"PO BOX 333, EAGLE, CO, 81631-0333","(-106.7172844, 39.6161124)"
DENVER ACADEMY INC,B28Z,B,"4400 E ILIFF AVE, DENVER, CO, 80222-6019","(-104.93402131166266, 39.6737909)"
CAMP ID-RA-HA-JE ASSOCIATION,N20Z,N,"PO BOX 360, BAILEY, CO, 80421-0360","(-96.1653992, 33.4334328)"
ACCELERATED SCHOOLS,B280,B,"2160 S COOK ST, DENVER, CO, 80210-4914","(-104.94725448580729, 39.677124649999996)"
SUMMIT COUNTY PRESCHOOL,B210,B,"PO BOX 631, FRISCO, CO, 80443-0631","(-96.8236116, 33.1506744)"
COLORADO CHILDRENS CHORALE,A6B0,A,"2420 W 26TH AVE STE 350-D, DENVER, CO, 80211-5362","(-104.984862, 39.7392364)"
BOULDER UNIT NO 359 THE AMERICAN CONTRACT BRIDGE LEAGUE,N50,N,"4804 GIBBS AVE, BOULDER, CO, 80301-6208","(-105.24146067377683, 40.03264526078574)"
LOVELAND PROTESTANT REFORMED CHRISTIAN SCHOOL,B20,B,"1101 HILLTOP DR, LOVELAND, CO, 80537-4446","(-105.0987374, 40.4041577)"
COLORADO FOLK ARTS COUNCIL,A60,A,"2890 NEWLAND ST, WHEAT RIDGE, CO, 80214-8036","(-105.0690772020202, 39.758263898989895)"
ESTES PARK INSTITUTE,B99,B,"PO BOX 24039, SILVERTHORNE, CO, 80497-4039","(-106.08221484402384, 39.657180499999996)"
AURORA COMPREHENSIVE COMMUNITY MENTAL HEALTH CENTER INC,F32Z,F,"1290 CHAMBERS RD, AURORA, CO, 80011-7117","(-104.81012125000001, 39.735336999999994)"
WET MT VALLEY SADDLE CLUB INC,O52,O,"PO BOX 501, WESTCLIFFE, CO, 81252-0501","(-105.4658353, 38.134722)"
THE GELLER CENTER,X90,X,"PO BOX 1086, FORT COLLINS, CO, 80522-1086","(-105.0668085, 40.5508527)"
HEALTHY CHILD CARE COLORADO,P40A,P,"2246 IRVING ST, DENVER, CO, 80211-5049","(-105.029661, 39.7510112)"
HOME BUILDERS ASSOCIATION OF NORTHERN COLORADO,S40,S,"1907 BOISE AVE STE 1, LOVELAND, CO, 80538-4291","(-105.04436132094955, 40.385549)"
BOULDER TENNIS ASSOCIATION,N66,N,"1460 PATTON DR, BOULDER, CO, 80303-1257","(-105.22891985714286, 40.01241614285714)"
CATHOLIC CHARITIES AND COMMUNITY SERVICES OF THE ARCHDIOCESE OF DEN,P200,P,"6240 SMITH RD, DENVER, CO, 80216-4632","(-104.9153547, 39.7732371)"
KEYSTONE CENTER,C050,C,"1628 SAINT JOHN RD, KEYSTONE, CO, 80435-7714","(-92.1979353, 41.9988889)"
UPPER COLORADO ENVIRONMENTAL PLANT CENTER,U52Z,U,"5538 RBC 4, MEEKER, CO, 81641-0000","(-96.9028014, 35.5034006)"
DYNAMIC DIMENSIONS INC,P800,P,"567 18TH ST, BURLINGTON, CO, 80807-1521","(-102.273382, 39.30633573469388)"
BOULDER COMMUNITY BROADCAST ASSOCIATION INCORPORATED,A34,A,"4700 WALNUT ST, BOULDER, CO, 80301-2538","(-105.24293702380221, 40.01940365)"
COLORADO TIMBERLINE ACADEMY INC,B99Z,B,"454 ACADEMY DR, DURANGO, CO, 81301-7106","(-107.82158179169292, 37.2395367)"
DAYSPRING CHRISTIAN ACADEMY,B21Z,B,"3734 W 20TH ST, GREELEY, CO, 80634-3429","(-104.73927487671233, 40.40649442465753)"
MOUNTAIN STATE CONGRESS OF OPTOMETRY INC,G9XZ,G,"10036 E PINEWOOD DR, PARKER, CO, 80138-7804","(-104.69298544923552, 39.51647932826894)"
ATLANTIS COMMUNITY INCORPORATED,P82Z,P,"201 S CHEROKEE ST, DENVER, CO, 80223-1597","(-104.992482, 39.712902)"
YOUTH WITH A MISSION OF COLO,E55Z,E,"PO BOX 158, CIMARRON, CO, 81220-0158","(-100.3482, 37.8066881)"
COMMUNITY FOUNDATION OF NORTHERN COLORADO,T31Z,T,"4745 WHEATON DR STE 100, FORT COLLINS, CO, 80525-9422","(-105.0668085, 40.5508527)"
BOULDER COUNTY HORSEMENS ASSOCIATION INC,N67,N,"PO BOX 19601, BOULDER, CO, 80308-2601","(-105.270545, 40.0149856)"
FIRST BAPTIST CHURCH,X20,X,"219 MOUNTAIN VIEW DR, LEADVILLE, CO, 80461-3346","(-106.3317523, 39.2581537)"
ASPEN COMMUNITY THEATRE,A65Z,A,"PO BOX 743, ASPEN, CO, 81612-0743","(-106.8235606, 39.1911128)"
PARKVIEW FOUNDATION INC,E22I,E,"400 W 16TH ST, PUEBLO, CO, 81003-2745","(-104.6125716266923, 38.28169165)"
NATIONAL COUNCIL OF TEACHERS OF ENGLISH,A76B,A,"PO BOX 1505, CONIFER, CO, 80433-1505","(-105.305499, 39.5233424)"
BEAR CREEK HIGH SCHOOL MUSIC BOOSTERS,B11,B,"9800 W DARTMOUTH PL, DENVER, CO, 80227-4332","(-104.984862, 39.7392364)"
MEETING PROFESSIONALS INTERNATIONAL,S41Z,S,"7300 W STETSON PL APT 41, LITTLETON, CO, 80123-2418","(-105.016649, 39.613321)"
HORIZONS SPECIALIZED SERVICES INC,P700,P,"405 OAK STREET, STEAMBOAT SPRINGS, CO, 80487-0000","(-106.82967794632204, 40.484435869835906)"
CENTER FOR LEGAL ADVOCACY,R23Z,R,"455 N SHERMAN ST STE 130, DENVER, CO, 80203-4403","(-104.984862, 39.7392364)"
NIWOT YOUTH SPORTS INC,N60,N,"PO BOX 125, NIWOT, CO, 80544-0125","(-105.15349018696142, 40.101675400000005)"
SYNAGOGUE COUNCIL OF GREATER DENVER,X90,X,"PO BOX 102732, DENVER, CO, 80250-2732","(-104.984862, 39.7392364)"
SEVENTH DAY ADVENTIST CHURCH REFORM,X21,X,"9999 E MISSISSIPPI AVE, DENVER, CO, 80247-1927","(-104.87226811368078, 39.6969473)"
VALLEY-WIDE HEALTH SYSTEMS INC,E80Z,E,"128 MARKET ST, ALAMOSA, CO, 81101-2290","(-105.89051649713575, 37.4747767)"
BOULDER COUNTY DENTAL SOCIETY,S41,S,"1055 17TH AVE STE 202, LONGMONT, CO, 80501-2647","(-105.1019287, 40.1672117)"
THE UNITED STATES PONY CLUBS INC,N70,N,"6100 PONDEROSA LN, BELLVUE, CO, 80512-5630","(-105.1716479, 40.626371)"
PARENTS OF THE HANDICAPPED,B8XZ,B,"119 N MAIN ST, LAMAR, CO, 81052-2523","(-102.61977457906917, 38.09102635)"
TALKING BOOK PUBLISHERS INC,A33,A,"1055 W ARIZONA AVE, DENVER, CO, 80223-3104","(-104.99978792190907, 39.694977250267286)"
EAST SIDE CHILD CARE CENTER INC,P33Z,P,"PO BOX 11266, PUEBLO, CO, 81001-0266","(-104.609141, 38.2544472)"
FRIENDS OF THE SYMPHONY,A69I,A,"PO BOX 1515, FORT COLLINS, CO, 80522-1515","(-105.0668085, 40.5508527)"
ALTERNATIVE HOMES FOR YOUTH,F33Z,F,"1110 M ST, GREELEY, CO, 80631-9586","(-104.69695818687545, 40.44953203934473)"
SPECIAL OLYMPICS COLORADO,N72Z,N,"12450 E ARAPAHOE RD STE C, CENTENNIAL, CO, 80112-3971","(-104.8769227, 39.579155)"
COLORADO ASSOCIATION FOR THE EDUCAT ION OF YOUNG CHILDREN,B22C,B,"PO BOX 200446, DENVER, CO, 80220-0446","(-104.984862, 39.7392364)"
THE RIVENDELL SCHOOL OF NORTHERN COLORADO,B24,B,"1800 E PROSPECT RD, FORT COLLINS, CO, 80525-1304","(-105.04414281131284, 40.5680131)"
BACKSTAGE THEATRE INC,A650,A,"PO BOX 297, BRECKENRIDGE, CO, 80424-0284","(-98.9032554, 32.7558392)"
SHEPHERD OF THE HILLS LUTHERAN CHURCH,X21,X,"950 43RD AVE, GREELEY, CO, 80634-1401","(-104.74752707040273, 40.42249545)"
LAKEWOOD DEPARTMENT OF PUBLIC SAFETY POLICE ATHLETIC LEAGUE,P99,P,"445 S ALLISON PKWY, LAKEWOOD, CO, 80226-3133","(-105.0863989, 39.7076451)"
MOUNTAIN SHADOWS MONTESSORI SCHOOL,B200,B,"4154 63RD ST, BOULDER, CO, 80301-3137","(-105.206749, 40.05047655102041)"
DENTAL AID INC,E34Z,E,"877 E SOUTH BOULDER RD, LOUISVILLE, CO, 80027-1345","(-105.13365633420676, 39.98707230450255)"
DENVER WALDORF SCHOOL ASSN,B21Z,B,"2100 S PENNSYLVANIA ST, DENVER, CO, 80210-4433","(-104.980881, 39.6778276)"
ACHIEVEMENT REWARDS FOR COLLEGE,B82Z,B,"PO BOX 460874, DENVER, CO, 80246-0874","(-104.984862, 39.7392364)"
NORTH COLORADO MEDICAL CENTER FOUNDATION INC,E110,E,"815 8TH AVE, GREELEY, CO, 80631-1102","(-104.691141, 40.4004257)"
SALIDA SENIOR CITIZENS INC,P81,P,"305 F ST, SALIDA, CO, 81201-2601","(-105.9934889844436, 38.53442330833887)"
CENTER FOR THE ARTS EVERGREEN INC,A26Z,A,"PO BOX 2737, EVERGREEN, CO, 80437-2737","(-86.95675139521086, 31.44953845)"
LOG HILL VOLUNTEER FIRE DEPARTMENT,M24,M,"434 PONDEROSA DR, RIDGWAY, CO, 81432-8971","(-88.2611509, 37.7992131)"
CHURCH OF THE CROSS,X21,X,"PO BOX 2800, EVERGREEN, CO, 80437-2800","(-86.95675139521086, 31.44953845)"
LOVELAND SWIM CLUB INC,N67,N,"2220 WESTCHASE RD, FORT COLLINS, CO, 80528-7062","(-105.033603, 40.496205)"
BELLVUE-HALE NEIGHBORHOOD ASSOCIATION,S22,S,"PO BOX 200084, DENVER, CO, 80220-0084","(-104.984862, 39.7392364)"
SENIOR ANSWERS AND SERVICES,P81Z,P,"3006 E COLFAX AVE, DENVER, CO, 80206-1607","(-104.95160642857142, 39.740086)"
PUEBLO ZOOLOGICAL SOCIETY,D500,D,"3455 NUCKOLLS AVE, PUEBLO, CO, 81005-1234","(-104.65770369350619, 38.26196295)"
COLORADO PUBLIC TELEVISION INC,A320,A,"PO BOX 1740, DENVER, CO, 80201-1740","(-104.984862, 39.7392364)"
DENVER INDIAN HEALTH AND FAMILY SERVICES INC,P84Z,P,"2880 WHOLDEN PLACE, DENVER, CO, 80204-0000","(-104.984862, 39.7392364)"
ROCKY MOUNTAIN CONSERVATIVE BAPTIST ASSOC,X20,X,"PO BOX 126, FREDERICK, CO, 80530-0126","(-77.4127562, 39.415779)"
CROSSROADS CHURCH OF ASPEN,X20,X,"726 W FRANCIS ST, ASPEN, CO, 81611-1144","(-106.829453350373, 39.195428779542475)"
BRECKENRIDGE OUTDOOR EDUCATION CENTER,N60Z,N,"524 WELLINGTON RD 697, BRECKENRIDGE, CO, 80424-0000","(-98.9032554, 32.7558392)"
NORTH FORK LIBRARY ASSOCIATION,B11,B,"PO BOX 194, BUFFALO CREEK, CO, 80425-0100","(-79.679139, 40.7971285)"
ARAPAHOE BAND BOOSTERS,B25I,B,"PO BOX 2612, LITTLETON, CO, 80161-2612","(-105.016649, 39.613321)"
BERTHOUD HISTORICAL SOCIETY INC,A80,A,"PO BOX 225, BERTHOUD, CO, 80513-0225","(-104.97006762056611, 40.3135085)"
ARVADA SOCCER ASSOCIATION INC,N64Z,N,"PO BOX 265, ARVADA, CO, 80001-0265","(-105.0811573, 39.8005505)"
COUNTY SHERIFFS OF COLORADO INC,I60Z,I,"6001 RON KING TRL UNIT C, LITTLETON, CO, 80125-7604","(-105.016649, 39.613321)"
RONALD MCDONALD HOUSE CHARITIES OF DENVER INC,G30Z,G,"1300 E 21ST AVE, DENVER, CO, 80205-5218","(-104.9718251, 39.7478701)"
PROWERS COUNTY DEVELOPMENT INC,S31,S,"PO BOX 8, LAMAR, CO, 81052-0008","(-102.6207497, 38.0872306)"
FREMONT CENTER FOR THE ARTS,A200,A,"PO BOX 1006, CANON CITY, CO, 81215-1006","(-105.222494, 38.4423644)"
STOUT STREET FOUNDATION,I43Z,I,"7251 E 49TH AVE, COMMERCE CITY, CO, 80022-4714","(-104.9031291, 39.7852542)"
WOODLAND PARK COMMUNITY CHURCH,X21,X,"800 VALLEY VIEW DR, WOODLAND PARK, CO, 80863-8321","(-105.06098996663984, 39.01247745)"
ECO-CYCLE INC,C270,C,"1901 63RD ST, BOULDER, CO, 80301-2953","(-105.21085462617125, 40.0179541)"
FAMILY TREE INC,P200,P,"3805 MARSHALL ST, WHEAT RIDGE, CO, 80033-5069","(-105.06884713422819, 39.76954340939597)"
CENTER FOR PEOPLE WITH DISABILITIES,P750,P,"1675 RANGE ST, BOULDER, CO, 80301-2722","(-105.23018587728393, 40.0167083525975)"
ELIZABETH GUILD INC,P29,P,"PO BOX 2375, ESTES PARK, CO, 80517-2375","(-105.54968963482818, 40.369766)"
COLORADO BEHAVIORAL HEALTHCARE COUNCIL,F32C,F,"303 E 17TH AVE STE 910, DENVER, CO, 80203-1262","(-104.984862, 39.7392364)"
EVERGREEN PLAYERS INC,A650,A,"27885 MEADOW DR UNIT B, EVERGREEN, CO, 80439-0000","(-86.95675139521086, 31.44953845)"
COLORADO NATIVE PLANT SOCIETY,C300,C,"PO BOX 200, FORT COLLINS, CO, 80522-0200","(-105.0668085, 40.5508527)"
SAINT JOSEPH HOSPITAL FOUNDATION,E12,E,"1375 E 19TH AVE, DENVER, CO, 80218-1114","(-104.9710857, 39.7461762)"
COLORADO MUSIC FESTIVAL,A680,A,"900 BASELINE ROAD COTTAGE 200, BOULDER, CO, 80302-7547","(-105.270545, 40.0149856)"
MOUNTAIN STATES LEGAL FOUNDATION,R600,R,"2596 S LEWIS WAY, LAKEWOOD, CO, 80227-2705","(-105.11159600572472, 39.66870104272796)"
EVERGREEN NEWCOMERS CLUB,N50,N,"PO BOX 2197, EVERGREEN, CO, 80437-2197","(-86.95675139521086, 31.44953845)"
LITTLETON TOWN HALL ARTS CENTER,A200,A,"2450 W MAIN ST, LITTLETON, CO, 80120-1911","(-105.0169364, 39.6135741)"
NATIONAL SPORTS CENTER FOR THE DISABLED INC,N60Z,N,"1801 MILE HIGH STADIUM CIR STE 1500, DENVER, CO, 80204-1780","(-104.984862, 39.7392364)"
VETERANS OF FOREIGN WARS OF THE UNITED STATES AUX DEPT OF COLORADO,W30,W,"119 E 3RD ST, WRAY, CO, 80758-1104","(-102.2167557, 40.0789596)"
NATIONAL CATTLEMENS BEEF ASSOCIATION INC,S41,S,"9110 E NICHOLS AVE STE 300, CENTENNIAL, CO, 80112-3425","(-104.8769227, 39.579155)"
THE EARLY MUSTANG CLUB INC,N50,N,"4949 COUNTY ROAD 5, ERIE, CO, 80516-8900","(-105.01793938633828, 40.0721555535396)"
