NAME,NTEE_CD,Category,Location,lat_lon
UNITED STATE SCHOOL OF NATUROPATHY AND ALLIED SCIENCE INC,B90,B,"157, CHATTANOOGA, TN, 37405-0000","(-85.21398541075887, 35.153709250000006)"
GATLINBURG GATEWAY FOUNDATION INC,C30,C,"207 NEWMAN RD, GATLINBURG, TN, 37738-5051","(-83.490847, 35.724511)"
ADVANCED LEARNING ACADEMY INC,P33,P,"880 THOMAS ST, MEMPHIS, TN, 38107-2542","(-90.03639359333978, 35.16565481877084)"
WOMEN IN AVIATION,B99,B,"3131 DEMOCRAT RD, MEMPHIS, TN, 38118-1516","(-89.9619677, 35.0663251)"
YOUTH CROSSING BRIDGES OUTREACH MINISTRIES INC,O55,O,"8815 DEWBERRY LN, CORDOVA, TN, 38016-4010","(-89.76933784810522, 35.17821997310053)"
EPIC INTERNATIONAL CORPORATION,X99,X,"607 W CREEK DR, CLARKSVILLE, TN, 37040-6787","(-87.35015993800288, 36.5589135553752)"
RACHEL DORSEY GIRLS PLAY TOO,N62,N,"2015 JANIS DR, MEMPHIS, TN, 38116-7679","(-89.996801, 35.02820642857143)"
GREATER WORKS INC,X99,X,"6565 BARCLAY ST, MILLINGTON, TN, 38053-8275","(-89.91791523044799, 35.304672934653524)"
LIBERTY FREE WILL BAPTIST CHURCH OF PORTLAND INC,X20,X,"221 WESTLAND ST, PORTLAND, TN, 37148-2220","(-86.50758117139652, 36.598304020030945)"
CODDON FAMILY FOUNDATION,T20Z,T,"2200 GOLF CLUB LN, NASHVILLE, TN, 37215-1226","(-86.81441, 36.118509)"
D AND M HOWELL FOUNDATION CHARITABLE TR 080499,T22,T,"313 HEATHERMOOR DR, FARRAGUT, TN, 37934-2558","(-84.18979857531502, 35.881399432104566)"
LITTLE LEAGUE BASEBALL INC,N63Z,N,"PO BOX 4096, MARYVILLE, TN, 37802-4096","(-83.9945602, 35.7397637)"
SCOTTISH RITE FOUNDATION VALLEY OF CHATTANOOGA ORIENT OF TENNESSEE,Y40Z,Y,"1345 HICKORY VALLEY RD, CHATTANOOGA, TN, 37421-5621","(-85.1800353745177, 35.02039010883135)"
GIRLS INCORPORATED OF TENNESSEE VALLEY,O220,O,"1798 OAK RIDGE TPKE, OAK RIDGE, TN, 37830-4931","(-84.27970145454545, 36.006275492424244)"
GOOD NEIGHBORS HOUSING INC,L22Z,L,"735 E 10TH STREET, CHATTANOOGA, TN, 37403-2917","(-85.29764719226883, 35.04062987073455)"
TENNESSEE JAYCEE FOUNDATION INC,N20Z,N,"1401 CARTER ST, CHATTANOOGA, TN, 37402-4433","(-85.31486, 35.040099)"
WARREN COUNTY HOME DELIVERY MEALS INC,K36Z,K,"106 E END DR, MCMINNVILLE, TN, 37110-3233","(-85.768156, 35.677858)"
WESLEY HOUSE COMMUNITY CENTER,L25Z,L,"1719 REYNOLDS ST, KNOXVILLE, TN, 37921-4761","(-83.94652825631866, 35.96925528649019)"
IJAMS NATURE CENTER INC,C600,C,"2915 ISLAND HOME AVE, KNOXVILLE, TN, 37920-2738","(-83.8669791, 35.9564652)"
METROCENTER TEACHERS APARTMENTS INC,P75Z,P,"451 PONDER PLACE, NASHVILLE, TN, 37228-1900","(-86.80446497212058, 36.19141794359884)"
LEARNING DISABILITIES ASSOCIATION OF TENNESSEE INC,B28,B,"5410 WEST ASKERSUND COVE, MEMPHIS, TN, 38018-0000","(-89.7818811, 35.1325458)"
MOSE AND GARRISON SISKIN MEMORIAL FOUNDATION INC,B110,B,"1101 CARTER ST, CHATTANOOGA, TN, 37402-5017","(-85.312706, 35.043924)"
CANOPY MINISTRIES INC,L80Z,L,"1177 FORGE RD, MOUNTAIN CITY, TN, 37683-5291","(-81.7959439, 36.4469266)"
HARVEST TIME MINISTRIES OF JACKSONVILLE INC,R65Z,R,"2906 BEAULAH DR, MURFREESBORO, TN, 37128-5429","(-86.4494983, 35.8075642)"
BILLY SPEER MINISTRIES INC,X20,X,"313 BRANDYWINE LN, SPRINGFIELD, TN, 37172-5095","(-86.82636177551021, 36.48618026530612)"
MANNA MARRIAGE MINISTRY INC,P46,P,"170 DEPEW DR, LOUDON, TN, 37774-2964","(-84.26251193871659, 35.715235593969176)"
DUCKS UNLIMITED INC,C32Z,C,"1 WATERFOWL WAY, MEMPHIS, TN, 38120-2350","(-89.8080439, 35.1308209)"
SOLDIERS OF CHRIST MINISTRIES INC,B90,B,"2818 KNOB CREEK LN, KNOXVILLE, TN, 37912-4455","(-84.00420983510054, 35.99376616489946)"
DUCKS UNLIMITED INC,C32Z,C,"1 WATERFOWL WAY, MEMPHIS, TN, 38120-2350","(-89.8080439, 35.1308209)"
SAFE HAVEN INC,F60,F,"1050 ELDREDGE CIR NW, CLEVELAND, TN, 37312-3203","(-84.85642062785337, 35.2189768628561)"
WORDS FROM HEAVEN MINISTRIES AND EDUCATION CENTER INC,X21,X,"2015 OAKLAND RUN, MT JULIET, TN, 37122-0902","(-86.50795023622265, 36.20688285503441)"
SENIOR HOUSING ALTERNATIVES,P75,P,"825 RUNYAN DRIVE, CHATTANOOGA, TN, 37405-1225","(-85.3207485519908, 35.10125283637148)"
PIGEON FORGE TOUCHDOWN CLUB INC,N65,N,"306 WHITE CAP LN, PIGEON FORGE, TN, 37863-4275","(-83.59198016038228, 35.807391211003576)"
CITIZENS FOR BRENTWOOD GREEN SPACE INC,C50,C,"1557 COPPERSTONE DR, BRENTWOOD, TN, 37027-2221","(-86.71473356348618, 35.9744847347402)"
USC BEAUFORT CHAPTER OF SOUTH CAROLINA 086,C32Z,C,"1 WATERFOWL WAY, MEMPHIS, TN, 38120-2350","(-89.8080439, 35.1308209)"
TEMPLE OF LOVE OUTREACH MINISTRIES,X21,X,"911 BLUEBIRD RD, MEMPHIS, TN, 38116-4001","(-90.0335367583458, 35.050516292712715)"
CLAYTONS LESSON,F21,F,"130 GREYSTONE DR, OAK RIDGE, TN, 37830-5607","(-84.32143771400548, 35.96677712035886)"
NATIONAL ACCREDITING COMMISSION FOR MARTIAL ARTS CORP,B99,B,"11807 BLACK RD, KNOXVILLE, TN, 37932-2906","(-84.0552535, 35.962068)"
TAYLOR & TAYLOR FAMILY RESOURCE CENTER INC,B90,B,"2928 HARBOUR VIEW DR, NASHVILLE, TN, 37217-4303","(-86.609344, 36.086813)"
CORNERSTONE CHRISTIAN CHURCH INC,X20,X,"1411 LANTANA LN, KNOXVILLE, TN, 37912-5907","(-83.96645273203399, 35.989734184916365)"
SIEBERT FAMILY FOUNDATION,T22,T,"241 GOVERNORS WAY, BRENTWOOD, TN, 37027-8931","(-86.72891451913596, 35.98259036216616)"
MID-SOUTH ELECTRIC METERING ASSOCIATION,W03,W,"132 W DEPOT ST, GREENEVILLE, TN, 37743-4908","(-82.8321273, 36.1637992)"
AMERICAN HACKNEY HORSE SOCIETY FOUNDATION INC,D600,D,"889 COLLOREDO BLVD, SHELBYVILLE, TN, 37160-2775","(-86.46331431766065, 35.49633156951975)"
DAVID T VANDEWATER FOUNDATION INC,T22Z,T,"511 BELLE MEADE BLVD, NASHVILLE, TN, 37205-3423","(-86.8610278, 36.0895771)"
HAMERON AUTOMOBILE & BOAT MUSEUM INC,A50,A,"1010 MORGANS LANDING CT, BRENTWOOD, TN, 37027-8488","(-86.72128288057336, 35.996835039844356)"
SILENTLAMBS INC,I72,I,"1396 MARKET ST, DAYTON, TN, 37321-1375","(-85.01314441880048, 35.49371939291691)"
MUSIC CITY QUARTER MIDGET RACING ASSOCIATION,N60,N,"3672 CENTRAL PIKE, HERMITAGE, TN, 37076-3492","(-86.5981302, 36.172375)"
IGLESIA DE CHRISTO MI-EL,X21,X,"4803 13TH AVE, CHATTANOOGA, TN, 37407-3407","(-85.28585228714236, 34.9873682271635)"
WATER ANGEL MINISTRIES INC,P20,P,"907 UNIVERSITY AVE, KNOXVILLE, TN, 37921-3528","(-83.93349245932203, 35.97255267118647)"
CALL OF ELIJAH MINISTRIES,P99,P,"301 FAULKNER PL, NASHVILLE, TN, 37211-4956","(-86.708855, 36.070271)"
NEW BEGINNINGS APOSTOLIC MINISTRIES,X21,X,"1111 DANIEL BOONE DR, DYERSBURG, TN, 38024-2505","(-89.37229597834498, 36.05024321483706)"
KINGDOM MINISTRY INC,X20,X,"4809 ENGLISH AVE, CHATTANOOGA, TN, 37407-3525","(-85.28888427937146, 34.987465821581)"
BEN CHANDLER FAMILY FOUNDATION,B82,B,"5525 TROUSDALE DRIVE, NASHVILLE, TN, 37205-0000","(-86.75936785786296, 36.04589018386994)"
OASIS OF HOPE,X20,X,"8500 WALNUT GROVE RD, CORDOVA, TN, 38018-7392","(-89.8113608, 35.1331181)"
SANDY HOOK AREA COMMUNITY CLUB INC,N31,N,"614 MEADOW RD, MT PLEASANT, TN, 38474-1045","(-87.2107498114213, 35.5450837362047)"
DUCKS UNLIMITED INC,C32Z,C,"1 WATERFOWL WAY, MEMPHIS, TN, 38120-2350","(-89.8080439, 35.1308209)"
WHITE STATION HIGH SCHOOL ATHLETIC BOOSTER CLUB INC,B11,B,"514 S PERKINS RD, MEMPHIS, TN, 38117-3942","(-89.90464495522988, 35.118549099999996)"
FRIENDS OF COOKEVILLE-PUTNAM COUNTY ANIMALS,D20,D,"323 E SPRING ST, COOKEVILLE, TN, 38501-3311","(-85.49979625, 36.16182295833333)"
OBION COUNTY EDUCATION ASSOCIATION,B82,B,"605 S MAIN ST, TROY, TN, 38260-5814","(-89.17170631855275, 36.3318686)"
THE CITY SCHOOLS FOUNDATION,B112,B,"2552 S CHURCH ST, MURFREESBORO, TN, 37127-6342","(-86.398402, 35.801602)"
PTA TENNESSEE CONGRESS OF PARENTS TEACHERS INC,B94,B,"1500 WOODLAND AVE, KINGSPORT, TN, 37665-1552","(-82.569469, 36.5798811)"
CHATTANOOGA OUTREACH,B99,B,"412 BROAD ST, CHATTANOOGA, TN, 37402-1219","(-85.31085428571429, 35.05197546938775)"
FRIENDS OF SYCAMORE SHOALS STATE HISTORIC AREA INC,N11,N,"1651 W ELK AVE, ELIZABETHTON, TN, 37643-3725","(-82.2477166, 36.3450581)"
SEWANEE TENNIS ASSOCIATION INC,N66,N,"737 UNIVERSITY AVENUE, SEWANEE, TN, 37383-0001","(-85.921027, 35.204414)"
LIVING LIFE IN VICTORY,X20,X,"4300 RALEIGH LAGRANGE RD, MEMPHIS, TN, 38128-5702","(-89.91934238596113, 35.20174967704309)"
EXPERIENCE WORSHIP CENTER,X20,X,"204 SAM DAVIS DR, SMYRNA, TN, 37167-6440","(-86.5343805634373, 35.942700958278344)"
AMERICAN STUDENT DENTAL ASSOCIATION,B80,B,"875 UNION AVE, MEMPHIS, TN, 38103-3513","(-90.03255296483114, 35.138360435431295)"
THE LORDS CHILD INC,X112,X,"8729 CHAPMAN HWY, KNOXVILLE, TN, 37920-9173","(-83.8056391, 35.8924854)"
EAGLE PRIDE BAND BOOSTERS,B94,B,"3701 TRENTON RD, CLARKSVILLE, TN, 37040-5611","(-87.31738830295124, 36.618427600000004)"
CLINCH RIVER BLACKSMITH GUILD,B60,B,"835 VIRGINIA AVE, KNOXVILLE, TN, 37921-2732","(-83.94243822906351, 35.982187938478106)"
PITTMAN CENTER HERITAGE MUSEUM FOUNDATION,A50,A,"2140 TUDOR MOUNTAIN RD, GATLINBURG, TN, 37738-6042","(-83.427476, 35.745165)"
PURSUING PURPOSE MINISTRIES,X20,X,"7628 AUSTIN DR, CHATTANOOGA, TN, 37416-3503","(-85.17105270419243, 35.070414788811945)"
SANDCASTLE CHILDRENS LIBRARY,B70,B,"307 W COLLEGE ST, SUMMERTOWN, TN, 38483-7546","(-87.31116282487542, 35.43354813090989)"
SECAL HOUSING SOLUTIONS,P20,P,"2631 SMITH SPRINGS RD, NASHVILLE, TN, 37217-3413","(-86.62969227290307, 36.091136694454306)"
THE REFUGE,X20,X,"749 A N MAIN ST, COVINGTON, TN, 38019-0000","(-89.6461871, 35.5702321)"
SWEET ADELINES INTERNATIONAL,A6BZ,A,"2021 LOVELL RD, KNOXVILLE, TN, 37932-2059","(-84.1493392, 35.9180622)"
MCHN-MID-SOUTH COMMUNITY HEALTH NETWORK,B99,B,"5026 ARBOR LAKE DR, MEMPHIS, TN, 38141-8568","(-89.8340451375, 35.011011800000006)"
SAMUEL DUSTIN CLARK FOUNDATION INC,G12,G,"9114 BROOKS XING, MOUNT JULIET, TN, 37122-6461","(-86.504934, 36.211903)"
HEAVENS KITCHEN FOOD MINISTRY,K30,K,"209 BERRY ST, NASHVILLE, TN, 37207-5959","(-86.77116339821912, 36.1814640643464)"
TENNESSEE MUSIC EDUCATION ASSOCIATION,B03,B,"110 W COURT ST, DYERSBURG, TN, 38024-4639","(-89.38594251020409, 36.03283051020408)"
GEN ANDREW JACKSON CHAPTER MILITARY OFFICERS ASSOCIATION OF AMERICA,W30,W,"8310 CAIRO BEND RD, LEBANON, TN, 37087-6518","(-86.3990483, 36.2586627)"
STARS & CHAMPS MENTORING ORGANIZATION INC,O50,O,"25 MUIRFIELD DR, OAKLAND, TN, 38060-4563","(-89.50940554796095, 35.237625143537365)"
SUMNER DEVELOPMENT CORPORATION,L22,L,"401 N BOYERS AVE, GALLATIN, TN, 37066-2389","(-86.44502095918367, 36.39382480612245)"
GREENWOOD CEMETARY ASSOCAITION,Y50,Y,"241 HALEY AVE, DOYLE, TN, 38559-1221","(-85.50991476787709, 35.86611524074763)"
SIGMA ALPHA OMEGA ALPHA ZETA CHAPTER,B83,B,"8320 FARMINGTON BLVD, GERMANTOWN, TN, 38139-3219","(-89.78501689468737, 35.09520969525902)"
GLOBAL EVANGELISM MINISTRY SERVICES INC,X20,X,"3812 KIRBY PKWY, MEMPHIS, TN, 38115-5288","(-89.84325954635004, 35.04392083484147)"
EAST KNOX FREE MEDICAL CLINIC INC,E30,E,"2235 LAKE LN, KNOXVILLE, TN, 37919-9143","(-83.8961012, 35.9141522)"
IGLESIA CRISTIANA LA LUZ DE JESUS,X20,X,"505 PINE MOUNTAIN RD, PIGEON FORGE, TN, 37863-3794","(-83.56968002338942, 35.78818550782956)"
WALTER HILL PTO,B94,B,"6309 LEBANON RD, MURFREESBORO, TN, 37129-7854","(-86.3836253, 35.9020388)"
LOVE ANGEL,A12,A,"9186 WILDERIDGE LN, CORDOVA, TN, 38018-2918","(-89.7565682244898, 35.131435714285715)"
BELL BUCKLE ARTS COUNCIL,A20,A,"110 LIBERTY PIKE, BELL BUCKLE, TN, 37020-3901","(-86.35426058888888, 35.5947604)"
COMER HOUSE OF NASHVILLE,I31,I,"1603 14TH AVE N, NASHVILLE, TN, 37208-2034","(-86.80451413045935, 36.17594098619453)"
MY FATHERS HOUSE NASHVILLE,L40,L,"3017 SUNNYVIEW DR, NASHVILLE, TN, 37218-1654","(-86.82979141708772, 36.22890492956268)"
VISIONARIES,P20,P,"4034 BROMPTON RD, MEMPHIS, TN, 38118-6717","(-89.962829, 35.03844957487118)"
IGLESIA DE DIOS PENTECOSTAL MI LIBERTADOR MI INC,X21,X,"3797 CONTRACTORS PL, MEMPHIS, TN, 38115-0800","(-89.88431082982328, 35.0451436021251)"
F A I T H MINISTRY,K30,K,"164 HIMMEL HILL DR, DAYTON, TN, 37321-7200","(-85.01325621315488, 35.483315160034245)"
SIGMA NU HOUSE CORPORATION OF MEMPHIS,N02,N,"6084 JACKSON ST, ARLINGTON, TN, 38002-2905","(-89.66513486484864, 35.29261321309609)"
NASHVILLE ITALIAN CULTURAL CENTER,N50,N,"1705 BLAIRMONT DR, LEBANON, TN, 37087-3042","(-86.34695220012973, 36.21754790125881)"
WEST COLLIERVILLE MIDDLE SCHOOL ORCHESTRA BOOSTER CLUB,B11,B,"1101 NEW BYHALIA RD, COLLIERVILLE, TN, 38017-3752","(-89.6886879, 35.0494808)"
FIRST BAPTIST CONCORD FOUNDATION INC,X20,X,"11704 KINGSTON PIKE, KNOXVILLE, TN, 37934-3850","(-84.1713173, 35.8757808)"
PRIORITY TEACHERS UNIVERSITY INC,J20,J,"4898 BLUE WING ST, MEMPHIS, TN, 38141-0741","(-89.84445294873599, 35.014721800000004)"
BRIDGE CHURCH,X20,X,"1432 LOVELL RD, KNOXVILLE, TN, 37932-1921","(-84.1493392, 35.9180622)"
DOVE ROAD SANCTUARY AND SAFE HAVEN,D20,D,"8901 ROCKVALE RD, ROCKVALE, TN, 37153-4218","(-86.53041604016026, 35.75873607837748)"
COCKE CO HEALTH COUNCIL,E60,E,"220 JONES COVE RD, COSBY, TN, 37722-2836","(-83.2478341, 35.8155143)"
RIVER GATE MINISTRIES,X99,X,"2512 ADAIR AVE, KNOXVILLE, TN, 37917-3344","(-83.9114662300171, 36.00383571555061)"
BLEDSOE COUNTY MIDDLE SCHOOL PTO,B94,B,"857 MAIN ST, PIKEVILLE, TN, 37367-4932","(-85.20929061479272, 35.5896581297981)"
STARTING OVER,P20,P,"4301 SHAWNEE CIR, CHATTANOOGA, TN, 37411-3000","(-85.230685, 35.028179)"
RENAISSANCE CREATIONS,S99,S,"1725 WASHINGTON PIKE, KNOXVILLE, TN, 37917-4636","(-83.917587, 35.998337)"
APPALACHIAN OUTREACH,R26,R,"PO BOX 5568, MARYVILLE, TN, 37802-5568","(-83.9945602, 35.7397637)"
BEFORE AND AFTER 615,X20,X,"2013 25TH AVE N, NASHVILLE, TN, 37208-1305","(-86.81763748306082, 36.18301462233854)"
A HELPING HAND,P99,P,"4945 SHELTER CV, MEMPHIS, TN, 38118-8169","(-89.95200535732387, 35.013337524509424)"
CROSSROADS TO HOME COALITION,L80,L,"1001 GALLOWAY ST, COLUMBIA, TN, 38401-3601","(-87.0419005, 35.6125996)"
SHEEPDOG SUPPORT CO,W30,W,"517 RUTTING DR, CLARKSVILLE, TN, 37040-1410","(-87.3214978, 36.5738558)"
POWERHOUSE OUTREACH MINISTRIES INC,O50,O,"1546 CANE RD, MEMPHIS, TN, 38106-7310","(-90.01105873114467, 35.089151439914666)"
NEXT GENERATION DANCE ACADEMY,O50,O,"5260 HICKORY HOLLOW PKWY, ANTIOCH, TN, 37013-3035","(-86.6672196, 36.0528141)"
A BETTER TOMORROW,I21,I,"8518 GRIFFIN PARK DR, CORDOVA, TN, 38018-4600","(-89.77892025, 35.15126292857143)"
DESTINED 4 GREATNESS,N60,N,"102 LYNDHURST DR, LA VERGNE, TN, 37086-3486","(-86.54050409973688, 36.03238735555544)"
RIVER OF LIFE,K99,K,"200 PROSPERITY DR, KNOXVILLE, TN, 37923-4718","(-84.07755, 35.922142)"
INTERNATIONAL ASSOCIATION OF LIONS CLUBS,S99,S,"985 SUMMERS RD, DRESDEN, TN, 38225-2444","(-88.67354488839499, 36.259201267752296)"
MARY E BRENNEISEN CHARITABLE FOUNDATION,T22,T,"6200 POPLAR AVE, MEMPHIS, TN, 38119-4713","(-89.8570214883721, 35.10152660465116)"
AMERICAN LEGION,W30,W,"3755 HOMEWOOD RD, MEMPHIS, TN, 38118-6113","(-89.92596005639533, 35.04601524424693)"
FREE & ACCEPTED MASONS OF TENNESSEE,Y40Z,Y,"7051 RICHARD WILSON DR, MILLINGTON, TN, 38053-4053","(-89.89773487781137, 35.3184259270393)"
FREE & ACCEPTED MASONS OF TENNESSEE,Y40,Y,"106 N COLLEGE ST, LEBANON, TN, 37087-2824","(-86.28980884404356, 36.208035110660305)"
BAPTIST MEMORIAL HOSPITAL,E220,E,"350 N HUMPHREYS BLVD, MEMPHIS, TN, 38120-2177","(-89.8666237, 35.1349623)"
BATTLE GROUND ACADEMY OF FRANKLIN TENNESSEE,B25Z,B,"336 ERNEST RICE LN, FRANKLIN, TN, 37069-6507","(-86.86103608504034, 35.94829253560039)"
THE BAYLOR SCHOOL,B250,B,"171 BAYLOR SCHOOL RD, CHATTANOOGA, TN, 37405-2506","(-85.33378499690717, 35.085143242049746)"
CITY EMPLOYEES-KNOXVILLE,W61Z,W,"1720 WESTERN AVE, KNOXVILLE, TN, 37921-6739","(-83.93847645822977, 35.966343821941074)"
INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS,J40Z,J,"1600 S LYERLY ST, CHATTANOOGA, TN, 37404-5235","(-85.27436524684411, 35.022904702236026)"
FISK UNIVERSITY,B43,B,"1000 17TH AVE N, NASHVILLE, TN, 37208-3045","(-86.80390651935417, 36.16707125)"
INSTITUTE OF REAL ESTATE MANAGEMENT OF THE NATL ASSN OF REALTORS,S47Z,S,"211 DONELSON PIKE, NASHVILLE, TN, 37214-2900","(-86.6640932340931, 36.161618116967176)"
FREE & ACCEPTED MASONS OF TENNESSEE,Y42,Y,"505 LOCUST ST, KNOXVILLE, TN, 37902-2106","(-83.9221008, 35.965027)"
AMERICAN FEDERATION OF LABOR AND CONGRESS OF INDUSTRIAL ORGS,J40,J,"112 HILLCREST DR, KNOXVILLE, TN, 37918-2439","(-83.92863652667889, 36.03186421746643)"
LEBANON & WILSON COUNTY CHAMBER OF COMMERCE,S41Z,S,"149 PUBLIC SQ, LEBANON, TN, 37087-2736","(-86.2912428, 36.2081276)"
MEMPHIS COUNTRY CLUB,N50,N,"600 GOODWYN ST, MEMPHIS, TN, 38111-2213","(-89.962411, 35.116263)"
MEMPHIS MEDICAL SOCIETY INC,W03,W,"1067 CRESTHAVEN RD, MEMPHIS, TN, 38119-3833","(-89.8751554750579, 35.10239262065107)"
INTERNATIONAL ASSOCIATION OF SHEET METAL AIR RAIL & TRANSPORTATION,J40,J,"4709 ALABAMA AVE, NASHVILLE, TN, 37209-3447","(-86.84375979591837, 36.15315373469388)"
TENNESSEE ORDER OF THE EASTERN STAR,Y40,Y,"1496 GOLF CLUB LN, CLARKSVILLE, TN, 37040-3872","(-87.3236758, 36.513681)"
RICHLAND COUNTRY CLUB,N51Z,N,"1 CLUB DR, NASHVILLE, TN, 37215-5823","(-86.641492, 36.054885)"
ROSE HILL CEMETERY,Y50,Y,"403 W 8TH ST, COLUMBIA, TN, 38401-3149","(-87.0405248, 35.6139684)"
INTERNATIONAL ASSOCIATION OF SHEET METAL AIR RAIL & TRANSPORTATION,J40,J,"6735 WHITTEN PL, MEMPHIS, TN, 38133-6011","(-89.83805371629987, 35.188416570882055)"
UNITED ASSOCIATION OF JOURNEYMEN & APPRENTICES OF THE PLUMBING & PIPE,J40Z,J,"3009 RIVERSIDE DR, CHATTANOOGA, TN, 37406-4034","(-85.25851755962454, 35.0750529129281)"
WEBB SCHOOL,B250,B,"319 WEBB RD E, BELL BUCKLE, TN, 37020-2044","(-86.34769323059564, 35.5917926)"
HUMBOLDT CHAMBER OF COMMERCE,A23,A,"1200 EAST MAIN STREET, HUMBOLDT, TN, 38343-3339","(-88.8845862, 35.8008441)"
THEATRE MEMPHIS,A650,A,"630 PERKINS EXTENDED, MEMPHIS, TN, 38124-0000","(-89.90942989891056, 35.114675887145204)"
UNION CEMETERY OF NEWPORT INC,Y50,Y,"420 MINERAL ST, NEWPORT, TN, 37821-3900","(-83.187881, 35.957628)"
EDGEWOOD CEMETERY,Y50,Y,"229 S GALLAHER VIEW RD, KNOXVILLE, TN, 37919-5383","(-84.05912588023193, 35.92085775593416)"
KNOXVILLE JEWISH ALLIANCE INC,B99,B,"6800 DEANE HILL DR, KNOXVILLE, TN, 37919-5943","(-84.015677, 35.927428)"
AMERICAN LEGION,W30,W,"561 E MAIN ST, JACKSON, TN, 38301-6451","(-88.81069043054065, 35.61415370001695)"
SHELBY COUNTY FARM BUREAU,K28,K,"4050 NORTH GERMANTOWN RD, MEMPHIS, TN, 38133-2003","(-89.7920265, 35.2046208)"
BELMONT UNIVERSITY,B430,B,"1900 BELMONT BLVD, NASHVILLE, TN, 37212-3758","(-86.795485, 36.135233)"
LAWRENCE COUNTY CHAMBER OF COMMERCE,S41,S,"25B PUBLIC SQ, LAWRENCEBURG, TN, 38464-3350","(-87.33501078939206, 35.240727050000004)"
GIRLS PREPARATORY SCHOOL INC,B200,B,"205 ISLAND AVE, CHATTANOOGA, TN, 37405-4217","(-85.29896019573422, 35.0616485)"
KNOXVILLE COLLEGE,B420,B,"901 KNOXVILLE COLLEGE DR, KNOXVILLE, TN, 37921-4868","(-83.94072522907483, 35.969776864789935)"
LEMOYNE OWEN COLLEGE,B42Z,B,"807 WALKER AVE, MEMPHIS, TN, 38126-6510","(-90.03387290300063, 35.11776505)"
MARYVILLE COLLEGE,B420,B,"502 E LAMAR ALEXANDER PKWY, MARYVILLE, TN, 37804-5907","(-83.9642249, 35.751472)"
UNIVERSITY OF THE SOUTH,B430,B,"735 UNIVERSITY AVE, SEWANEE, TN, 37383-1000","(-85.9155708, 35.2084209)"
YOUNG MENS CHRISTIAN ASSOCIATION OF EAST TENNESSEE INC,P27Z,P,"616 JESSAMINE ST, KNOXVILLE, TN, 37917-7726","(-83.91279269267578, 35.97861288663579)"
YOUNG WOMENS CHRISTIAN ASSOCIATION-KNOXVILLE YWCA,P27Z,P,"420 CLINCH AVE, KNOXVILLE, TN, 37902-2101","(-83.91902492406473, 35.96367095749556)"
BOYS & GIRLS CLUBS OF THE TENNESSEE VALLEY,O23Z,O,"967 IRWIN ST, KNOXVILLE, TN, 37917-6634","(-83.92455030769231, 35.981257615384614)"
GORDON JEWISH COMMUNITY CENTER,P200,P,"801 PERCY WARNER BOULEVARD, NASHVILLE, TN, 37205-4128","(-86.894343, 36.084794)"
MEMPHIS JEWISH FEDERATION,T700,T,"6560 POPLAR AVE, MEMPHIS, TN, 38138-3656","(-89.844329, 35.099176)"
YOUNG WOMENS CHRISTIAN ASSOCIATION OF MEMPHIS TENN,P27Z,P,"766 S HIGHLAND ST, MEMPHIS, TN, 38111-4249","(-89.94583044878868, 35.11069695049162)"
MCCALLIE SCHOOL INC,B200,B,"500 DODDS AVE, CHATTANOOGA, TN, 37404-3949","(-85.2649379452984, 35.02973849249436)"
YOUNG MENS CHRISTIAN ASSOCIATION OF NASHVILLE AND MIDDLE TENNESSEE,P270,P,"1000 CHURCH ST, NASHVILLE, TN, 37203-3420","(-86.786223, 36.160632)"
MONTGOMERY COUNTY FARM BUREAU,K28,K,"629 N RIVERSIDE DR, CLARKSVILLE, TN, 37040-3127","(-87.36775356973544, 36.53686386962844)"
BRIGHT SCHOOL INC,B21Z,B,"1950 MCDADE LN, CHATTANOOGA, TN, 37405-1527","(-85.28979277612424, 35.08289688601328)"
FANNIE BATTLE DAY HOME FOR CHILDREN INC,P33Z,P,"108 CHAPEL AVE, NASHVILLE, TN, 37206-2408","(-86.7355535, 36.1833893)"
RHODES COLLEGE,B420,B,"2000 N PARKWAY, MEMPHIS, TN, 38112-1624","(-89.9965213, 35.1514708)"
TENNESSEE WESLEYAN UNIVERSITY,B42Z,B,"204 E COLLEGE ST, ATHENS, TN, 37303-3604","(-84.59241422069123, 35.44509469114003)"
CHRISTIAN BROTHERS UNIVERSITY,B430,B,"650 E PARKWAY S, MEMPHIS, TN, 38104-5519","(-89.98022497909133, 35.128969600000005)"
BOY SCOUTS OF AMERICA,O410,O,"1333 OLD WEISGARBER RD, KNOXVILLE, TN, 37909-1284","(-84.0193872314964, 35.9481887018629)"
JUNIOR LEAGUE OF NASHVILLE INC,S810,S,"2202 CRESTMOOR RD, NASHVILLE, TN, 37215-2002","(-86.8136493826978, 36.10925311611605)"
SCARRITT-BENNETT CENTER,X190,X,"1027 18TH AVE S, NASHVILLE, TN, 37212-2104","(-86.79524411784429, 36.14648392237775)"
BOY SCOUTS OF AMERICA,O410,O,"129 BOONE RIDGE DR, JOHNSON CITY, TN, 37615-4928","(-82.42292637105616, 36.3831023455989)"
MARTHA OBRYAN CENTER INC,X20,X,"711 S 7TH ST, NASHVILLE, TN, 37206-3815","(-86.75671425529544, 36.16738336449897)"
